,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average
4680,Eric Paschall,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,23.743166666666664,5.13649,1.03136,2.454899,5.8581959999999995,2.95376,0.50848,0.8072999999999998,0.50848,16.278
4681,Seth Curry,DALLAS MAVERICKS,2020-02-01,HOME,ATLANTA HAWKS,25.9735,2.7426000000000004,1.79962,1.7916489999999996,4.547301,3.4751200000000004,0.27288,1.0002300000000002,0.27288,20.137999999999998
4682,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,26.047666666666665,2.6874199999999995,1.51286,1.858685,4.432212,2.72796,0.44044,0.73056,0.44044,14.361
4683,Meyers Leonard,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,17.46966666666667,2.6675759999999986,1.08914,1.54584,4.869783,2.1780800000000005,0.30613999999999997,0.7245300000000001,0.30613999999999997,10.463999999999997
4684,Dāvis Bertāns,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,29.596666666666668,1.6096779999999997,2.29182,2.465948,4.966872,2.89256,0.71532,1.10712,0.71532,23.665999999999997
4685,Avery Bradley,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,21.290000000000003,3.0304960000000003,1.3545,1.5092889999999999,4.279746,2.73564,0.31748,0.7034400000000001,0.31748,12.023
4686,Marquese Chriss,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,23.556833333333334,5.1330919999999995,0.94148,2.476657,5.86221,2.6761600000000003,0.79012,1.0107,0.79012,24.31
4687,Spencer Dinwiddie,BROOKLYN NETS,2020-02-01,AWAY,WASHINGTON WIZARDS,31.394166666666667,3.601566000000001,2.03716,4.457528,4.6907760000000005,5.65156,0.5016400000000001,0.7422300000000002,0.5016400000000001,33.61299999999999
4688,Kevin Porter,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,23.677333333333333,3.7256880000000008,1.52142,1.5016910000000003,4.724540999999999,2.5189600000000003,0.5100199999999999,1.1165399999999999,0.5100199999999999,18.258
4689,Alec Burks,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,26.8505,4.026097999999999,1.8081800000000001,4.142945,5.569272,3.6004,0.46374000000000004,0.9123899999999998,0.46374000000000004,28.006
4690,Isaac Bonga,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,19.33,2.7225260000000002,1.15334,1.35931,5.375589,2.45148,0.7231200000000001,0.82236,0.7231200000000001,12.027000000000001
4691,Garrett Temple,BROOKLYN NETS,2020-02-01,AWAY,WASHINGTON WIZARDS,25.575499999999998,2.297968000000001,1.95156,1.7303700000000002,4.484346,2.9841599999999997,0.35253999999999996,0.8574900000000002,0.35253999999999996,17.538
4692,Damian Jones,ATLANTA HAWKS,2020-02-01,AWAY,DALLAS MAVERICKS,17.062166666666666,3.5360000000000005,0.7981,3.3015200000000005,6.323574,2.30952,0.9307799999999999,0.8684099999999998,0.9307799999999999,15.941999999999998
4693,Furkan Korkmaz,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,22.997833333333332,1.7131440000000007,2.09922,1.373267,3.874368,2.79744,0.6095600000000001,0.6492,0.6095600000000001,13.524
4694,Semi Ojeleye,BOSTON CELTICS,2020-02-01,HOME,PHILADELPHIA 76ERS,21.768666666666665,2.5706960000000008,1.19828,1.4138950000000001,4.782615,2.6398800000000002,0.38320000000000004,1.0738800000000002,0.38320000000000004,13.645
4695,Alex Caruso,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,14.125666666666666,2.7861639999999994,1.17474,1.8564420000000001,3.802518,2.98436,0.40282000000000007,1.08312,0.40282000000000007,12.149000000000001
4696,Shabazz Napier,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,29.719333333333335,2.523632,1.4935999999999998,2.876531,6.652479,6.381920000000001,0.65672,1.3396199999999998,0.65672,34.141999999999996
4697,Patrick Beverley,LOS ANGELES CLIPPERS,2020-02-01,HOME,MINNESOTA TIMBERWOLVES,22.443833333333334,2.630504000000001,1.54068,1.4447360000000002,5.5141350000000005,5.094480000000001,0.6535,0.92106,0.6535,25.749999999999996
4698,Taj Gibson,NEW YORK KNICKS,2020-02-01,AWAY,INDIANA PACERS,15.321333333333333,3.569664000000001,0.81736,1.445872,5.606649000000001,2.34456,0.93658,0.71445,0.93658,14.671999999999999
4699,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-02-01,HOME,MINNESOTA TIMBERWOLVES,28.839,8.193316000000003,0.7981,3.9942230000000007,7.7759220000000004,3.113,1.70086,0.7346100000000001,1.70086,39.121
4700,Dejounte Murray,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,25.174,4.436427999999999,1.22396,1.4014710000000004,5.228133000000001,3.6497200000000003,0.64336,0.8769,0.64336,23.259
4701,Rudy Gobert,UTAH JAZZ,2020-02-01,AWAY,PORTLAND TRAIL BLAZERS,35.197,5.408980000000001,0.766,7.40102,10.437357,2.3586,1.66776,0.8316899999999999,1.66776,43.710999999999984
4702,Myles Turner,INDIANA PACERS,2020-02-01,HOME,NEW YORK KNICKS,25.425,3.742928,1.2903,2.134825,5.6475930000000005,2.11916,0.7670199999999999,1.24329,0.7670199999999999,23.768999999999995
4703,Bam Adebayo,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,34.8525,6.114424,0.81736,2.6984870000000005,7.405371,4.83096,0.69072,0.8228400000000001,0.69072,36.528
4704,Robert Covington,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,31.182833333333335,1.7459600000000002,2.3795599999999997,1.6734270000000002,5.727519,2.5108,0.5417,0.9056999999999998,0.5417,24.982
4705,Delon Wright,DALLAS MAVERICKS,2020-02-01,HOME,ATLANTA HAWKS,24.511333333333333,3.8223000000000003,1.31384,1.4693580000000002,6.248658,3.6506800000000004,0.56754,1.0544700000000002,0.56754,19.128999999999998
4706,Lou Williams,LOS ANGELES CLIPPERS,2020-02-01,HOME,MINNESOTA TIMBERWOLVES,29.570666666666668,4.438596000000001,2.21264,4.240915,4.3840770000000004,4.66444,0.35763999999999996,0.6769800000000001,0.35763999999999996,26.231000000000005
4707,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-02-01,HOME,UTAH JAZZ,35.777166666666666,4.849620000000001,1.52142,1.342295,7.6871670000000005,3.7436,0.6185,1.06041,0.6185,29.096
4708,Trey Lyles,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,15.590666666666667,2.9126259999999995,1.28816,1.4441119999999998,5.613987,2.1723200000000005,0.51032,0.5107800000000001,0.51032,12.016
4709,Larry Nance,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,25.321833333333334,4.811448000000001,1.27746,1.5966890000000002,7.463766000000001,3.7242,0.6829,0.91653,0.6829,34.373
4710,Patty Mills,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,25.40583333333333,1.2095799999999999,2.59142,2.103747,4.5287880000000005,2.94312,0.38294,0.9379200000000001,0.38294,22.703999999999997
4711,Brandon Goodwin,ATLANTA HAWKS,2020-02-01,AWAY,DALLAS MAVERICKS,11.702166666666667,3.261858,1.28388,1.748644,4.5159270000000005,2.78884,0.43076000000000003,0.8480699999999999,0.43076000000000003,10.981
4712,Danny Green,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,23.408666666666665,1.7579720000000005,1.9751,1.7189290000000004,4.886175,2.38804,0.68964,0.9407399999999999,0.68964,14.524999999999999
4713,Derrick Jones,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,23.393666666666665,3.176888,1.0805799999999999,2.6079550000000005,5.360256,2.38936,0.61394,0.7652100000000001,0.61394,15.078000000000001
4714,JaVale McGee,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,17.198,4.243236,0.8473200000000001,2.1665490000000003,6.415125,2.0922400000000003,1.4292599999999998,0.5475,1.4292599999999998,21.729999999999997
4715,Shake Milton,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,25.1705,2.124366,1.75896,3.1788049999999997,4.88388,3.79432,0.2499,0.79497,0.2499,24.41
4716,Willie Cauley-Stein,DALLAS MAVERICKS,2020-02-01,HOME,ATLANTA HAWKS,16.972333333333335,4.322586000000001,0.766,1.107647,6.225939,3.02556,0.89628,1.1629500000000002,0.89628,18.237
4717,Justin Jackson,DALLAS MAVERICKS,2020-02-01,HOME,ATLANTA HAWKS,15.129833333333332,2.861346000000001,1.26676,1.2488970000000001,4.133718,2.80328,0.39890000000000003,0.9087000000000002,0.39890000000000003,8.144
4718,Ivica Zubac,LOS ANGELES CLIPPERS,2020-02-01,HOME,MINNESOTA TIMBERWOLVES,19.71066666666667,4.825672000000001,0.766,2.196993,8.477643,3.04536,1.0773599999999999,0.6769800000000001,1.0773599999999999,22.744
4719,Michael Carter-Williams,ORLANDO MAGIC,2020-02-01,HOME,MIAMI HEAT,19.177500000000002,4.46364,0.99712,2.188293,5.126499,3.64848,0.62692,0.90984,0.62692,21.062
4720,Goran Dragić,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,28.503666666666668,3.5680619999999994,1.8788,4.5209410000000005,4.858575,4.79448,0.4285,0.9177600000000001,0.4285,30.330000000000002
4721,Derrick White,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,25.182333333333336,3.12033,1.4186999999999999,2.725812,4.7275920000000005,3.70724,0.9901000000000001,0.6667200000000001,0.9901000000000001,22.671
4722,Kadeem Allen,NEW YORK KNICKS,2020-02-01,AWAY,INDIANA PACERS,11.654833333333332,2.630998000000001,1.2496399999999999,1.887405,3.933951,3.2614,0.5117,0.8093700000000001,0.5117,12.073
4723,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,24.497,4.127862,1.1897199999999999,3.519,6.783926999999999,3.37936,0.76426,0.9768899999999998,0.76426,19.596
4724,Cedi Osman,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,25.176666666666666,2.8164260000000008,1.77394,1.0559310000000002,5.126676,4.39372,0.5180199999999999,1.04196,0.5180199999999999,24.363
4725,Omari Spellman,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,18.889833333333335,3.167286,1.5150000000000001,2.300714,4.6620360000000005,2.49572,0.5478400000000001,0.9327299999999998,0.5478400000000001,15.643
4726,Kent Bazemore,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,18.861333333333334,3.063372,1.2903,2.3126290000000003,5.264403,2.47068,0.45074000000000003,1.1316000000000002,0.45074000000000003,15.359000000000002
4727,Markelle Fultz,ORLANDO MAGIC,2020-02-01,HOME,MIAMI HEAT,30.138166666666667,4.643750000000001,1.12124,2.057366,5.152767,4.622720000000001,0.40252,1.34376,0.40252,25.626
4728,Landry Shamet,LOS ANGELES CLIPPERS,2020-02-01,HOME,MINNESOTA TIMBERWOLVES,35.913333333333334,1.3124000000000011,2.6770199999999997,1.6598549999999999,4.3320240000000005,3.5772400000000006,0.35572,0.6363000000000001,0.35572,24.956999999999997
4729,Lonnie Walker,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,15.297333333333334,3.244249999999999,0.99712,2.186419,3.82551,2.3792,0.2853,0.6904500000000001,0.2853,9.92
4730,LaMarcus Aldridge,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,35.206,5.102022000000001,1.39302,3.6675740000000006,7.186224000000001,2.89648,1.14806,0.7582500000000001,1.14806,36.302
4731,Malcolm Brogdon,INDIANA PACERS,2020-02-01,HOME,NEW YORK KNICKS,28.017666666666667,4.334958,1.4700600000000001,1.5214619999999999,5.292276,5.659280000000001,0.43126,0.9653100000000001,0.43126,27.438000000000002
4732,Ian Mahinmi,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,22.9255,3.8331239999999998,0.8944,2.320336,6.36447,2.84912,0.77288,0.78168,0.77288,19.229999999999997
4733,Tristan Thompson,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,25.181833333333334,4.289648,0.8302,1.7799559999999999,8.707707,2.86864,0.82966,0.6893999999999999,0.82966,18.346000000000004
4734,Willy Hernangómez,CHARLOTTE HORNETS,2020-02-01,AWAY,SAN ANTONIO SPURS,14.532,3.8052659999999996,0.97786,3.0300900000000004,5.913075000000001,2.42916,0.6192,0.74403,0.6192,17.955
4735,Al Horford,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,32.474000000000004,2.953106000000001,1.87452,1.632022,6.359847,4.562480000000001,0.28955999999999993,0.85938,0.28955999999999993,31.555999999999997
4736,Mitchell Robinson,NEW YORK KNICKS,2020-02-01,AWAY,INDIANA PACERS,24.8675,3.6563060000000007,0.766,2.1415539999999997,7.685817,2.43,1.9481799999999998,1.04667,1.9481799999999998,30.886
4737,Ish Smith,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,26.910166666666665,3.976294,1.32026,1.325002,4.4996789999999995,4.66416,0.56348,1.08678,0.56348,24.502000000000002
4738,Andrew Wiggins,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,36.483333333333334,3.4306020000000004,2.8204,3.5573190000000006,5.349147,4.58672,0.34494,0.8989199999999998,0.34494,41.296
4739,Treveon Graham,ATLANTA HAWKS,2020-02-01,AWAY,DALLAS MAVERICKS,4.856833333333333,2.3873359999999995,0.92008,1.484162,3.9296640000000003,2.06,0.34532,0.7022999999999998,0.34532,1.2719999999999998
4740,Cory Joseph,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,24.108999999999998,2.24611,1.5899,1.333203,4.9774199999999995,4.31348,0.6989,1.01634,0.6989,19.515
4741,Ryan Broekhoff,DALLAS MAVERICKS,2020-02-01,HOME,ATLANTA HAWKS,14.777833333333332,1.8290240000000004,1.78892,0.828506,4.420428,2.02416,0.44408000000000003,0.9087000000000002,0.44408000000000003,11.754
4742,Duncan Robinson,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,33.005,0.25335599999999925,2.7390800000000004,1.449365,4.549758,3.1399600000000003,0.18954000000000001,0.7279200000000001,0.18954000000000001,22.358999999999998
4743,Jacob Evans,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,12.602166666666667,3.3993779999999996,1.0527600000000001,1.606642,3.738198,2.5766000000000004,0.5415000000000001,0.8852699999999998,0.5415000000000001,9.859
4744,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,26.296499999999998,4.0519359999999995,1.43154,3.473122,6.902469,2.47704,0.59292,0.58818,0.59292,21.402
4745,Nassir Little,PORTLAND TRAIL BLAZERS,2020-02-01,HOME,UTAH JAZZ,14.7065,2.4039480000000006,1.22396,1.17392,4.4167499999999995,2.24652,0.70834,0.8332800000000001,0.70834,11.435
4746,T.J. McConnell,INDIANA PACERS,2020-02-01,HOME,NEW YORK KNICKS,24.200833333333332,5.065616,0.766,1.3631700000000002,4.159584000000001,5.866280000000001,0.50996,1.04667,0.50996,24.156999999999996
4747,Nemanja Bjelica,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,30.50766666666667,3.243602000000001,1.5685,1.5821370000000001,7.086789,4.184480000000001,0.9925999999999999,1.01295,0.9925999999999999,26.572
4748,Gary Payton,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,13.252166666666666,2.3616900000000003,1.12124,0.941525,5.163732,2.5638799999999997,0.61322,0.82236,0.61322,7.2909999999999995
4749,CJ McCollum,PORTLAND TRAIL BLAZERS,2020-02-01,HOME,UTAH JAZZ,34.22716666666667,4.300758000000001,2.25116,2.076034,4.682106,4.25068,0.51868,1.03668,0.51868,32.983
4750,Ed Davis,UTAH JAZZ,2020-02-01,AWAY,PORTLAND TRAIL BLAZERS,7.418666666666667,2.67943,0.766,1.497963,4.675506,2.05232,0.50666,0.7265999999999999,0.50666,3.9979999999999998
4751,Evan Fournier,ORLANDO MAGIC,2020-02-01,HOME,MIAMI HEAT,32.44083333333334,2.9999960000000003,2.43092,1.477829,4.845843,4.53204,0.5274800000000001,1.0929,0.5274800000000001,28.529000000000003
4752,Malik Monk,CHARLOTTE HORNETS,2020-02-01,AWAY,SAN ANTONIO SPURS,24.325166666666668,4.477224,1.53212,3.3092459999999995,4.762175999999999,3.4320800000000005,0.50854,0.54741,0.50854,21.738
4753,Anfernee Simons,PORTLAND TRAIL BLAZERS,2020-02-01,HOME,UTAH JAZZ,18.896666666666665,2.408112000000001,1.29458,1.761552,3.7856910000000004,2.8111200000000003,0.54318,0.7926000000000001,0.54318,8.068000000000001
4754,Jeff Teague,ATLANTA HAWKS,2020-02-01,AWAY,DALLAS MAVERICKS,19.80666666666667,3.8177260000000004,1.0056800000000001,2.4322639999999995,4.64439,4.19864,0.4107,1.0243499999999999,0.4107,14.459999999999997
4755,Kevon Looney,GOLDEN STATE WARRIORS,2020-02-01,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
4756,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,19.763333333333332,2.9974239999999996,1.0977000000000001,1.8012350000000001,3.793896,3.90072,0.28948,1.0175699999999999,0.28948,13.517999999999999
4757,Eric Mika,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,19.05,3.4361000000000006,0.766,2.1756,6.8298000000000005,2.06,0.5030000000000001,0.7926000000000001,0.5030000000000001,14.4
4758,Jeremy Lamb,INDIANA PACERS,2020-02-01,HOME,NEW YORK KNICKS,28.736666666666668,4.782008000000001,1.408,1.517609,4.744788,2.78556,0.50764,1.22634,0.50764,26.868999999999996
4759,Joe Ingles,UTAH JAZZ,2020-02-01,AWAY,PORTLAND TRAIL BLAZERS,31.007,2.292606,1.7825,1.8493620000000002,4.586444999999999,5.363720000000001,0.3046,0.8282999999999999,0.3046,21.875
4760,Daniel Theis,BOSTON CELTICS,2020-02-01,HOME,PHILADELPHIA 76ERS,27.814166666666665,4.062556000000001,1.07202,1.7724980000000001,7.978562999999999,3.12676,1.3163200000000002,1.0942200000000002,1.3163200000000002,29.808999999999997
4761,Trevor Ariza,PORTLAND TRAIL BLAZERS,2020-02-01,HOME,UTAH JAZZ,34.57183333333333,2.5322340000000008,1.63484,1.1178500000000002,4.842231,3.03564,0.39798,1.70451,0.39798,26.103
4762,John Henson,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,14.318999999999999,2.963596000000001,1.05704,1.2368350000000001,5.270247,2.51912,0.71922,0.83517,0.71922,12.475999999999999
4763,Mohamed Bamba,ORLANDO MAGIC,2020-02-01,HOME,MIAMI HEAT,14.949166666666667,2.719359999999999,1.1084,1.8540590000000003,5.408118,2.38212,1.28264,0.8352599999999999,1.28264,17.448999999999995
4764,Anthony Tolliver,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,9.029166666666667,1.911772,1.15976,0.975468,4.321218,2.3121199999999997,0.49454,0.84345,0.49454,4.479000000000001
4765,Damyean Dotson,NEW YORK KNICKS,2020-02-01,AWAY,INDIANA PACERS,22.841166666666666,1.7904860000000005,1.84456,1.7481490000000002,4.230342,2.3206800000000003,0.34246,0.8195400000000002,0.34246,15.481
4766,Quinn Cook,LOS ANGELES LAKERS,2020-02-01,AWAY,SACRAMENTO KINGS,6.811000000000001,3.3889180000000003,1.0527600000000001,1.549448,3.913833,2.12384,0.33204,0.63903,0.33204,7.524
4767,Devonte' Graham,CHARLOTTE HORNETS,2020-02-01,AWAY,SAN ANTONIO SPURS,34.885666666666665,1.12622,2.76476,2.559974,4.291098,5.741440000000001,0.22374000000000002,0.8491200000000001,0.22374000000000002,26.764000000000003
4768,Vince Carter,ATLANTA HAWKS,2020-02-01,AWAY,DALLAS MAVERICKS,17.4375,1.8552239999999998,1.8038999999999998,1.8658970000000001,4.883559,2.59464,0.56338,1.0277399999999999,0.56338,19.321999999999996
4769,Dante Exum,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,14.527833333333332,3.4221020000000006,0.88156,1.8066850000000003,4.46556,2.65432,0.47185999999999995,0.8588999999999999,0.47185999999999995,10.180000000000001
4770,Bobby Portis,NEW YORK KNICKS,2020-02-01,AWAY,INDIANA PACERS,18.341166666666666,3.518422,1.09556,1.497726,4.69503,3.01228,0.44090000000000007,0.91446,0.44090000000000007,11.965000000000002
4771,Matisse Thybulle,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,25.812833333333334,1.5846739999999997,1.70118,1.947089,4.567065,2.7158,0.5431400000000001,1.34076,0.5431400000000001,16.964999999999996
4772,Grant Williams,BOSTON CELTICS,2020-02-01,HOME,PHILADELPHIA 76ERS,17.336666666666666,3.0137660000000004,1.0527600000000001,1.193689,6.016634999999999,3.0164000000000004,0.9002000000000001,1.0637100000000002,0.9002000000000001,17.099999999999998
4773,Tobias Harris,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,36.81733333333333,3.9623239999999997,2.08638,4.3959850000000005,5.779059,3.5844,0.3483,0.63903,0.3483,34.272000000000006
4774,Bogdan Bogdanović,SACRAMENTO KINGS,2020-02-01,HOME,LOS ANGELES LAKERS,27.553833333333333,2.094284,2.35602,1.2368510000000001,5.118408,3.06548,0.22504,0.9383700000000001,0.22504,25.189
4775,Joel Embiid,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,31.581333333333337,5.0688520000000015,1.62628,4.957752000000001,8.007771,3.89336,0.6257000000000001,0.66615,0.6257000000000001,40.48800000000001
4776,Kyrie Irving,BROOKLYN NETS,2020-02-01,AWAY,WASHINGTON WIZARDS,33.71383333333333,5.280696000000002,2.4352,4.831683,5.589759,4.8966,0.42001999999999995,1.1829300000000003,0.42001999999999995,50.517
4777,Doug McDermott,INDIANA PACERS,2020-02-01,HOME,NEW YORK KNICKS,23.333833333333335,2.6197359999999996,1.96226,1.281857,4.373496,2.73564,0.34198,0.72801,0.34198,18.193
4778,Darius Garland,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,33.19583333333333,4.606582000000001,1.7760799999999999,1.4127970000000003,4.460085,4.35292,0.3828,0.8961899999999999,0.3828,20.505
4779,Chimezie Metu,SAN ANTONIO SPURS,2020-02-01,HOME,CHARLOTTE HORNETS,6.3345,3.3250759999999993,0.766,1.184111,4.165059,2.13316,0.43790000000000007,0.4701000000000001,0.43790000000000007,5.737
4780,Mike Scott,PHILADELPHIA 76ERS,2020-02-01,AWAY,BOSTON CELTICS,14.217166666666666,2.1536799999999996,1.45722,1.325264,5.431239,2.16848,0.5845199999999999,0.5983499999999999,0.5845199999999999,11.581999999999997
4781,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-02-01,AWAY,LOS ANGELES CLIPPERS,19.290833333333335,3.235354,1.34808,2.229343,5.054778,3.15316,0.8911,0.8175599999999998,0.8911,20.229
4782,James Johnson,MIAMI HEAT,2020-02-01,AWAY,ORLANDO MAGIC,16.630166666666664,2.26502,1.50216,1.22828,4.216374,3.18108,0.6661,0.66351,0.6661,13.427
4783,Alfonzo McKinnie,CLEVELAND CAVALIERS,2020-02-01,HOME,GOLDEN STATE WARRIORS,20.683,3.1676540000000006,1.2795999999999998,2.155588,5.623572,2.516,0.55242,1.03518,0.55242,15.576000000000002
4784,Marvin Williams,CHARLOTTE HORNETS,2020-02-01,AWAY,SAN ANTONIO SPURS,17.635833333333334,2.8506459999999993,1.27746,2.027909,4.368615,2.62508,0.6552199999999999,0.58809,0.6552199999999999,11.735
4785,Isaiah Thomas,WASHINGTON WIZARDS,2020-02-01,HOME,BROOKLYN NETS,21.172166666666666,2.45934,2.13988,1.9739369999999998,5.315588999999999,3.0824800000000003,0.46242000000000005,0.78168,0.46242000000000005,22.471999999999998
