,name,team,date,location,opponent,made_field_goals,made_two_point_field_goals,attempted_two_point_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,attempted_free_throws,made_free_throws,offensive_rebounds,defensive_rebounds,assists,blocks,turnovers,steals,seconds_played
5322,Christian Wood,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,4.59,3.57,6.33,8.74,1.02,2.41,3.52,2.83,1.37,3.97,0.45,0.91,1.69,1.5,1334.88
5323,Malcolm Brogdon,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,4.62,3.68,7.52,12.19,0.94,4.67,0.74,0.12,1.34,4.13,6.53,0.3,1.53,0.57,1754.88
5324,Jamal Murray,DENVER NUGGETS,2020-02-05,AWAY,UTAH JAZZ,5.4,4.01,7.6,12.17,1.39,4.57,4.72,3.93,0.5,2.23,3.47,0.0,1.96,0.93,1548.61
5325,Brandon Clarke,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,4.62,4.62,8.22,8.64,0.0,0.42,1.63,1.63,1.5,4.73,0.74,1.0,0.93,1.44,1423.61
5326,Mike Conley,UTAH JAZZ,2020-02-05,HOME,DENVER NUGGETS,5.1,3.67,7.63,12.16,1.43,4.53,2.43,1.57,0.3,2.19,2.46,0.0,1.49,0.12,1431.05
5327,Aaron Gordon,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,6.01,4.12,9.53,14.35,1.89,4.82,4.3,2.02,1.39,6.71,2.73,0.19,0.82,1.22,2133.51
5328,Landry Shamet,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,3.85,1.08,1.89,8.18,2.77,6.29,1.17,0.93,0.15,1.46,2.83,0.0,0.4,0.54,1982.43
5329,Kawhi Leonard,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,9.45,6.6,14.1,20.75,2.85,6.64,8.23,7.49,1.07,7.67,6.13,1.18,2.32,1.16,1910.19
5330,Andrew Wiggins,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,6.88,4.33,8.72,14.94,2.55,6.23,5.21,3.38,0.59,5.16,4.24,0.49,3.04,0.57,2051.69
5331,Ja Morant,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,6.37,6.14,10.74,11.88,0.24,1.13,4.54,2.75,0.12,3.4,6.74,0.19,3.08,1.11,1698.69
5332,Rudy Gobert,UTAH JAZZ,2020-02-05,HOME,DENVER NUGGETS,4.63,4.63,6.64,6.64,0.0,0.0,8.66,5.26,3.83,9.88,1.08,2.52,2.65,0.69,2084.78
5333,Ivica Zubac,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,2.26,2.26,5.23,5.23,0.0,0.0,2.43,1.94,3.88,5.43,1.21,0.94,1.18,0.19,1267.8
5334,Michael Carter-Williams,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,3.46,2.77,4.78,6.28,0.69,1.51,2.37,2.13,0.97,1.48,3.85,0.19,0.24,0.42,1245.86
5335,Larry Nance,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,6.04,4.63,7.62,11.14,1.41,3.52,0.99,0.99,1.27,6.29,3.69,0.73,0.99,0.43,1783.53
5336,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,9.48,6.68,12.98,20.03,2.79,7.05,7.93,6.09,2.37,7.66,4.35,1.57,3.17,0.79,2169.72
5337,Devin Booker,PHOENIX SUNS,2020-02-05,AWAY,DETROIT PISTONS,7.92,6.04,12.15,17.43,1.88,5.28,8.54,7.58,0.0,4.58,5.55,0.12,4.35,0.6,2066.93
5338,Garrett Temple,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,3.62,1.51,2.84,9.4,2.11,6.56,0.73,0.54,0.24,2.45,1.66,0.66,0.58,0.55,1688.43
5339,Kevin Love,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,7.74,3.9,6.11,15.14,3.84,9.03,2.46,2.46,1.2,8.0,4.44,0.3,1.34,0.43,1943.78
5340,Damian Jones,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,2.43,2.43,3.64,3.64,0.0,0.0,2.99,2.34,1.46,4.33,0.88,0.62,0.49,0.79,1331.97
5341,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,2.46,1.66,2.63,4.57,0.8,1.93,1.43,0.72,0.3,1.06,3.49,0.0,1.15,1.18,1185.75
5342,Grant Williams,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,2.95,2.95,3.93,5.23,0.0,1.3,1.08,0.69,2.57,2.32,1.44,1.11,0.91,0.83,1183.78
5343,Jalen Brunson,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,5.57,4.97,9.62,11.3,0.6,1.68,2.53,2.08,0.43,2.71,4.01,0.19,2.32,0.15,1512.45
5344,Domantas Sabonis,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,8.89,8.89,14.23,15.26,0.0,1.03,6.26,4.82,1.69,9.23,6.76,0.15,2.69,0.96,2221.98
5345,Doug McDermott,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,4.78,2.9,4.51,9.24,1.88,4.72,1.31,1.07,0.19,1.61,1.59,0.0,0.5,0.12,1237.27
5346,Caris LeVert,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,4.49,3.66,8.98,11.72,0.83,2.74,4.61,3.33,0.9,1.08,3.98,0.19,1.8,1.44,1449.94
5347,Jordan Clarkson,UTAH JAZZ,2020-02-05,HOME,DENVER NUGGETS,6.47,2.92,6.87,14.62,3.55,7.76,2.33,1.52,0.37,1.43,1.09,0.15,1.48,0.74,1547.2
5348,Jaren Jackson,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,4.89,3.09,5.83,11.27,1.8,5.43,4.32,3.45,0.66,2.87,1.15,3.01,1.63,0.72,1690.77
5349,Joe Harris,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,5.59,3.1,5.13,11.14,2.49,6.01,0.0,0.0,0.12,3.11,2.5,0.0,0.88,0.73,1732.1
5350,Langston Galloway,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,3.93,1.7,3.42,7.4,2.23,3.98,0.0,0.0,0.45,0.8,1.56,0.19,0.79,0.12,1607.71
5351,Collin Sexton,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,9.72,7.62,14.44,18.95,2.1,4.51,3.52,3.4,1.38,1.27,5.01,0.34,2.2,1.51,2123.76
5352,Monte Morris,DENVER NUGGETS,2020-02-05,AWAY,UTAH JAZZ,4.57,3.21,5.7,9.25,1.36,3.56,1.05,0.93,0.84,1.78,4.39,0.0,0.67,0.36,1844.06
5353,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,7.62,7.62,13.4,13.4,0.0,0.0,2.23,1.45,2.02,3.73,1.66,1.39,1.77,0.36,1603.95
5354,Jimmy Butler,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,8.82,8.22,13.73,15.69,0.59,1.96,8.54,7.92,1.59,3.78,3.61,0.39,1.41,1.85,1911.49
5355,Kevon Looney,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,0.56,0.56,2.0,2.0,0.0,0.0,0.89,0.89,1.89,2.11,1.67,0.44,0.0,1.44,651.11
5356,Chris Paul,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,6.38,5.48,10.24,14.48,0.9,4.24,4.74,4.26,0.6,4.89,8.75,0.0,2.62,2.03,1822.72
5357,Bojan Bogdanović,UTAH JAZZ,2020-02-05,HOME,DENVER NUGGETS,6.61,1.38,4.37,14.34,5.23,9.97,3.46,2.99,0.49,3.52,1.72,0.12,2.28,0.3,1978.23
5358,Jordan Poole,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,1.12,0.49,2.09,4.18,0.63,2.1,0.94,0.94,0.0,1.59,1.45,0.19,1.09,0.0,919.46
5359,Fred VanVleet,TORONTO RAPTORS,2020-02-05,HOME,INDIANA PACERS,5.43,3.16,6.28,12.63,2.27,6.35,0.48,0.24,1.29,3.78,8.12,0.12,1.82,1.6,2055.64
5360,Terrence Ross,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,3.25,1.01,3.75,11.65,2.24,7.91,1.29,0.84,0.12,3.84,1.35,0.34,0.42,0.57,1795.52
5361,D'Angelo Russell,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,8.55,3.3,7.15,18.16,5.26,11.01,3.53,2.66,0.85,3.88,6.03,0.0,3.0,1.09,1872.04
5362,Danilo Gallinari,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,6.66,4.18,6.65,13.3,2.48,6.65,5.22,4.69,0.39,4.35,2.67,0.0,1.05,0.46,1840.82
5363,T.J. McConnell,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,2.87,2.87,5.34,5.64,0.0,0.3,0.87,0.87,0.69,2.33,4.91,0.12,0.74,0.27,1172.12
5364,Lou Williams,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,4.96,4.22,11.71,15.51,0.74,3.8,5.83,5.39,0.12,1.68,4.77,0.0,2.46,0.43,1611.83
5365,Maurice Harkless,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,2.21,1.49,2.87,4.32,0.72,1.45,0.0,0.0,0.64,2.91,0.97,0.34,0.88,0.69,1400.87
5366,Mikal Bridges,PHOENIX SUNS,2020-02-05,AWAY,DETROIT PISTONS,3.24,3.08,6.0,7.92,0.15,1.92,1.94,1.7,1.44,2.99,2.9,1.66,1.04,2.21,1974.85
5367,Bruce Brown,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,3.87,3.15,6.38,8.03,0.71,1.65,2.29,2.29,1.38,4.4,4.7,0.31,1.76,0.45,1783.3
5368,Darius Garland,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,5.08,2.74,7.15,12.58,2.34,5.42,0.98,0.79,0.62,1.34,4.57,0.3,2.78,0.61,2045.91
5369,Džanan Musa,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,0.42,0.42,0.85,1.36,0.0,0.52,0.37,0.0,0.3,0.3,0.46,0.0,0.57,0.42,231.06
5370,Kevin Huerter,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,6.6,2.52,4.66,13.49,4.09,8.83,0.46,0.15,0.12,2.73,2.09,0.3,0.94,0.82,2262.32
5371,Wilson Chandler,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,1.3,0.43,0.62,3.84,0.87,3.22,0.93,0.78,0.49,3.49,0.75,0.49,0.81,0.19,1131.3
5372,Torrey Craig,DENVER NUGGETS,2020-02-05,AWAY,UTAH JAZZ,2.99,2.06,3.45,5.67,0.93,2.22,2.03,1.04,1.58,3.34,0.53,0.96,0.0,0.15,1308.92
5373,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,3.17,2.83,5.75,6.69,0.34,0.94,0.82,0.58,0.19,1.35,2.04,0.12,1.23,0.85,1082.9
5374,Eric Paschall,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,3.54,3.54,7.79,8.49,0.0,0.7,4.97,3.36,1.71,3.24,1.4,0.0,1.72,0.24,1310.79
5375,John Henson,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,2.32,2.32,3.11,3.86,0.0,0.76,0.3,0.3,1.51,2.32,1.73,0.79,0.49,0.57,960.44
5376,De'Andre Hunter,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,5.86,4.05,7.19,12.53,1.81,5.34,2.36,1.75,0.27,3.11,2.64,0.15,1.46,0.46,1978.99
5377,Spencer Dinwiddie,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,6.74,3.87,10.04,15.76,2.86,5.72,6.73,4.89,0.54,2.44,5.47,0.31,3.17,0.54,1830.39
5378,Kyle Anderson,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,2.46,2.23,3.63,4.23,0.24,0.6,1.43,0.48,0.36,4.5,1.8,1.47,1.41,0.99,1262.05
5379,Dillon Brooks,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,7.28,5.78,11.86,16.0,1.5,4.13,2.47,2.01,0.73,2.32,2.91,1.17,1.83,0.63,1846.32
5380,Terence Davis,TORONTO RAPTORS,2020-02-05,HOME,INDIANA PACERS,5.17,2.63,3.62,7.71,2.54,4.09,1.2,0.91,0.94,1.96,0.76,0.48,0.72,0.31,1043.15
5381,Taurean Waller-Prince,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,4.73,2.48,4.15,11.06,2.25,6.9,1.34,1.34,0.34,5.59,1.69,0.24,1.7,1.14,1735.98
5382,Rodions Kurucs,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,2.13,1.02,1.7,3.18,1.1,1.49,0.24,0.24,0.19,0.53,1.19,0.0,1.01,0.5,562.33
5383,Jaylen Brown,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,9.41,7.76,11.53,17.39,1.65,5.86,3.81,3.06,1.04,4.62,1.5,0.34,3.5,1.09,2042.63
5384,Enes Kanter,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,5.09,5.09,7.38,7.38,0.0,0.0,1.96,1.05,3.58,3.98,1.16,0.82,1.01,0.0,1115.63
5385,Goran Dragić,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,5.32,3.2,5.76,10.97,2.11,5.21,6.93,6.21,0.5,1.98,5.95,0.0,1.41,0.8,1711.75
5386,Jacob Evans,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,1.79,1.11,3.06,4.58,0.68,1.52,1.57,1.57,0.3,0.73,1.32,1.2,0.24,1.0,1013.03
5387,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,8.82,8.58,12.65,14.53,0.24,1.88,2.0,1.4,3.15,8.97,1.94,2.42,0.79,0.7,1759.46
5388,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,2.56,1.84,2.7,5.53,0.72,2.83,1.19,1.19,0.75,2.58,0.42,0.31,1.09,0.24,1029.74
5389,Maxi Kleber,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,3.16,1.54,2.65,7.48,1.61,4.83,0.86,0.86,2.4,3.67,1.33,1.84,0.54,0.36,1550.49
5390,Kendrick Nunn,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,4.66,3.04,5.48,9.17,1.62,3.69,2.08,1.84,0.49,2.6,2.72,0.0,2.07,0.54,1619.07
5391,JaMychal Green,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,2.24,0.61,2.08,5.93,1.63,3.85,0.72,0.12,1.12,5.46,0.54,0.48,0.58,0.57,1135.96
5392,Courtney Lee,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,360.44
5393,Jeff Teague,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,2.98,2.98,7.6,9.01,0.0,1.42,3.45,2.82,0.55,1.71,5.44,0.0,1.92,2.04,1605.62
5394,Jarrett Allen,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,4.18,4.18,5.6,5.89,0.0,0.3,3.39,1.67,2.83,5.59,3.34,2.3,1.33,0.34,1615.22
5395,Abdel Nader,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,1.03,1.03,1.27,2.42,0.0,1.15,0.38,0.38,0.27,0.5,0.71,0.3,0.64,0.0,526.72
5396,Cedi Osman,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,4.28,2.26,4.04,8.69,2.02,4.65,0.0,0.0,0.43,2.93,3.17,0.15,2.13,0.79,1638.5
5397,Chris Chiozza,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,0.0,0.0,0.59,1.52,0.0,0.93,0.0,0.0,0.0,0.59,1.82,0.0,0.41,0.74,278.15
5398,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,0.31,0.31,0.86,1.14,0.0,0.27,0.0,0.0,0.31,0.19,0.53,0.0,0.42,0.19,215.32
5399,Chris Boucher,TORONTO RAPTORS,2020-02-05,HOME,INDIANA PACERS,3.69,3.4,4.86,7.29,0.3,2.44,2.2,2.2,1.11,3.81,0.57,0.9,0.3,0.75,1003.74
5400,Delon Wright,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,3.01,1.56,4.62,7.35,1.46,2.73,1.33,0.95,1.33,3.19,4.07,0.0,1.44,0.51,1493.05
5401,Victor Oladipo,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,2.82,1.82,6.41,13.66,1.0,7.25,1.7,1.7,0.0,1.18,2.2,0.41,0.85,0.33,1334.62
5402,Duncan Robinson,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,4.34,0.15,0.79,9.28,4.19,8.49,2.95,2.36,0.0,2.91,2.75,0.0,0.82,0.24,1918.69
5403,Myles Turner,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,3.74,2.22,3.89,7.49,1.52,3.6,1.37,1.1,0.54,5.72,0.54,1.5,1.05,1.46,1823.46
5404,Vincent Poirier,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,0.63,0.51,1.09,1.34,0.12,0.24,0.59,0.59,0.19,2.62,0.31,0.67,0.3,0.0,485.76
5405,Steven Adams,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,2.43,2.43,4.48,4.48,0.0,0.0,1.58,1.14,2.38,2.12,1.9,1.14,1.34,0.83,1273.06
5406,Brandon Goodwin,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,2.17,1.78,4.03,5.59,0.39,1.56,0.72,0.72,0.5,3.43,2.07,0.0,1.0,0.57,975.14
5407,DeAndre Jordan,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,2.73,2.73,3.09,3.09,0.0,0.0,1.07,1.07,2.05,6.35,2.87,0.93,1.53,0.36,1136.29
5408,Tim Hardaway,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,5.53,2.67,5.98,13.18,2.86,7.2,1.24,1.24,0.3,2.37,2.64,0.0,1.84,0.24,1837.88
5409,PJ Dozier,DENVER NUGGETS,2020-02-05,AWAY,UTAH JAZZ,1.69,1.34,3.39,5.19,0.34,1.81,1.28,0.89,1.01,1.69,2.17,0.34,1.15,0.34,737.66
5410,Ricky Rubio,PHOENIX SUNS,2020-02-05,AWAY,DETROIT PISTONS,2.21,1.7,6.07,7.68,0.51,1.6,3.25,2.59,0.76,2.75,4.29,0.0,1.63,1.31,1596.26
5411,Nikola Vučević,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,7.8,6.64,11.64,16.64,1.16,5.01,1.61,1.31,2.13,6.76,4.45,0.67,1.36,0.31,2007.56
5412,Cheick Diallo,PHOENIX SUNS,2020-02-05,AWAY,DETROIT PISTONS,2.27,2.27,3.94,3.94,0.0,0.0,0.86,0.62,0.92,2.19,0.73,0.72,0.94,0.42,802.74
5413,Darius Bazley,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,2.28,1.93,3.2,4.84,0.34,1.64,1.1,0.73,0.42,3.65,1.0,0.27,0.31,0.45,1132.9
5414,Kevin Porter,CLEVELAND CAVALIERS,2020-02-05,AWAY,OKLAHOMA CITY THUNDER,5.04,2.59,5.52,10.36,2.45,4.84,3.72,2.34,0.34,1.37,1.86,0.12,3.1,1.3,1459.33
5415,Marquese Chriss,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,4.96,4.84,6.95,7.38,0.12,0.43,2.42,1.78,1.77,3.08,1.63,1.98,0.78,0.86,1518.05
5416,Kelly Olynyk,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,3.52,2.53,3.59,6.86,0.98,3.27,2.57,2.33,0.34,4.77,1.28,1.01,0.59,0.27,1359.06
5417,Tony Snell,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,1.99,0.54,1.9,7.05,1.45,5.14,1.05,1.05,0.0,2.06,3.96,0.34,0.96,0.68,1876.83
5418,Nerlens Noel,OKLAHOMA CITY THUNDER,2020-02-05,HOME,CLEVELAND CAVALIERS,5.1,5.1,6.22,6.64,0.0,0.42,0.72,0.57,2.67,4.2,1.08,1.12,1.34,1.67,1405.19
5419,Sekou Doumbouya,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,2.48,1.41,5.77,9.37,1.07,3.61,1.26,1.02,1.62,2.51,0.3,0.3,2.14,0.79,1510.89
5420,Gabe Vincent,MIAMI HEAT,2020-02-05,AWAY,LOS ANGELES CLIPPERS,0.92,0.0,0.7,4.46,0.92,3.75,0.0,0.0,0.0,0.76,0.76,0.0,0.0,0.22,605.08
5421,Brad Wanamaker,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,2.98,1.61,3.57,6.08,1.38,2.51,2.14,1.9,0.0,2.16,2.89,0.0,0.91,1.67,1200.06
5422,Willie Cauley-Stein,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,1.21,1.21,3.5,3.5,0.0,0.0,0.72,0.48,1.21,3.85,1.31,1.09,0.73,0.54,830.38
5423,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,1.82,1.06,3.34,6.02,0.76,2.68,0.78,0.24,0.24,2.13,1.18,0.27,0.88,1.29,1318.64
5424,Draymond Green,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,3.59,2.06,3.66,7.52,1.54,3.86,1.43,1.05,0.85,6.66,10.39,1.23,2.58,1.54,1812.82
5425,Josh Jackson,MEMPHIS GRIZZLIES,2020-02-05,AWAY,DALLAS MAVERICKS,2.79,2.46,4.59,7.31,0.33,2.72,1.11,0.79,0.66,2.07,0.33,0.41,1.15,0.74,935.02
5426,Aaron Holiday,INDIANA PACERS,2020-02-05,AWAY,TORONTO RAPTORS,4.39,2.22,5.82,9.8,2.17,3.98,0.0,0.0,0.49,1.03,3.9,0.19,0.27,0.64,1481.24
5427,Bruno Fernando,ATLANTA HAWKS,2020-02-05,AWAY,MINNESOTA TIMBERWOLVES,3.62,3.62,5.14,5.8,0.0,0.66,0.53,0.38,2.41,4.09,0.19,0.68,1.73,0.78,1037.81
5428,Patrick McCaw,TORONTO RAPTORS,2020-02-05,HOME,INDIANA PACERS,1.4,0.8,1.22,2.11,0.59,0.89,0.79,0.59,0.24,1.4,1.75,0.0,0.31,0.85,1120.72
5429,Wesley Iwundu,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,1.97,0.75,1.73,4.81,1.23,3.08,1.68,1.44,0.58,1.17,1.4,0.0,0.0,0.49,1059.1
5430,Romeo Langford,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,0.77,0.77,0.92,1.16,0.0,0.24,0.84,0.54,0.15,0.6,0.3,0.0,0.24,0.0,287.53
5431,Jaylen Nowell,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,1.78,0.89,3.44,7.11,0.89,3.67,1.33,0.89,1.0,0.44,0.56,0.44,0.89,0.0,609.0
5432,Royce O'Neale,UTAH JAZZ,2020-02-05,HOME,DENVER NUGGETS,1.68,0.76,1.89,5.27,0.92,3.38,0.53,0.53,0.34,5.02,2.42,0.77,0.81,0.59,1634.45
5433,Gorgui Dieng,MINNESOTA TIMBERWOLVES,2020-02-05,HOME,ATLANTA HAWKS,1.57,0.85,1.56,3.54,0.73,1.97,0.59,0.59,0.72,2.24,0.43,0.92,0.95,0.3,546.44
5434,Markelle Fultz,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,3.92,3.47,6.62,8.26,0.45,1.64,3.12,2.14,0.37,2.68,7.72,0.12,2.6,1.79,1886.1
5435,Dorian Finney-Smith,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,3.89,1.51,3.39,7.68,2.38,4.29,2.52,2.52,2.91,4.99,2.87,0.73,0.94,0.63,1785.2
5436,Ryan Broekhoff,DALLAS MAVERICKS,2020-02-05,HOME,MEMPHIS GRIZZLIES,1.88,0.17,0.39,5.98,1.7,5.59,0.54,0.54,0.27,4.31,0.61,0.49,0.66,0.68,1107.06
5437,Elie Okobo,PHOENIX SUNS,2020-02-05,AWAY,DETROIT PISTONS,0.83,0.54,1.01,1.79,0.3,0.78,0.0,0.0,0.19,2.07,2.75,0.0,1.38,0.39,1124.43
5438,Patrick Beverley,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,3.96,1.15,2.49,7.83,2.82,5.34,0.24,0.24,0.79,3.12,4.73,0.43,1.81,0.79,1493.02
5439,Damion Lee,GOLDEN STATE WARRIORS,2020-02-05,AWAY,BROOKLYN NETS,5.17,2.87,5.27,10.05,2.31,4.78,0.69,0.53,0.39,2.83,3.04,0.0,0.98,0.85,1801.45
5440,Theo Pinson,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,0.48,0.24,0.39,1.92,0.24,1.53,0.0,0.0,0.0,0.3,0.65,0.0,0.34,0.81,287.37
5441,Gary Clark,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,0.85,0.27,0.27,1.89,0.57,1.62,0.0,0.0,1.02,1.3,0.0,0.45,0.27,0.0,616.17
5442,Thon Maker,DETROIT PISTONS,2020-02-05,HOME,PHOENIX SUNS,1.3,1.15,2.05,3.49,0.15,1.44,1.45,1.1,0.83,2.74,1.17,0.34,0.43,0.46,808.87
5443,Jeremiah Martin,BROOKLYN NETS,2020-02-05,HOME,GOLDEN STATE WARRIORS,0.56,0.56,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.44,0.56,0.0,0.0,0.56,349.0
5444,Semi Ojeleye,BOSTON CELTICS,2020-02-05,HOME,ORLANDO MAGIC,1.63,1.2,1.5,3.41,0.43,1.92,1.96,1.96,0.7,2.13,0.62,0.3,0.27,0.89,1198.14
5445,Mohamed Bamba,ORLANDO MAGIC,2020-02-05,AWAY,BOSTON CELTICS,3.24,1.99,2.71,4.47,1.25,1.76,0.99,0.84,1.67,2.79,0.64,2.15,0.73,0.15,832.91
5446,Jerome Robinson,LOS ANGELES CLIPPERS,2020-02-05,HOME,MIAMI HEAT,0.55,0.43,0.98,1.96,0.12,0.98,0.48,0.24,0.0,0.61,0.88,0.12,0.55,0.0,481.31
