,name,team,date,location,opponent,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers
11685,Jaylen Brown,BOSTON CELTICS,2019-03-24,HOME,SAN ANTONIO SPURS,3.650962,1.5792,3.152553,4.964865,3.04368,0.6338600000000001,0.71352,0.6338600000000001
11686,Ersan Ilyasova,MILWAUKEE BUCKS,2019-03-24,HOME,CLEVELAND CAVALIERS,3.5209279999999996,1.3545,2.0005360000000003,5.639901,2.3727199999999997,0.69028,0.8039099999999998,0.69028
11687,Cedi Osman,CLEVELAND CAVALIERS,2019-03-24,AWAY,MILWAUKEE BUCKS,3.075780000000001,1.7225799999999998,2.9755149999999997,4.600125,3.8528400000000005,0.229,0.67641,0.229
11688,Alex Caruso,LOS ANGELES LAKERS,2019-03-24,HOME,SACRAMENTO KINGS,3.938714,1.2689,3.553173,6.371742,3.2747600000000006,0.90574,1.2356699999999998,0.90574
11689,Jeremy Lin,TORONTO RAPTORS,2019-03-24,HOME,CHARLOTTE HORNETS,3.2167119999999993,1.31384,1.938863,4.515414,2.7226399999999997,0.3372,0.5514600000000001,0.3372
11690,Edmond Sumner,INDIANA PACERS,2019-03-24,HOME,DENVER NUGGETS,2.579854,0.93506,1.297136,3.7227360000000003,2.27148,0.48716000000000004,0.7448700000000001,0.48716000000000004
11691,OG Anunoby,TORONTO RAPTORS,2019-03-24,HOME,CHARLOTTE HORNETS,3.131601999999999,1.32026,1.330467,4.801368,2.22988,0.8169200000000001,0.7345200000000001,0.8169200000000001
11692,Tyson Chandler,LOS ANGELES LAKERS,2019-03-24,HOME,SACRAMENTO KINGS,2.62716,0.766,1.642176,4.436307,2.28876,0.25066,0.58818,0.25066
11693,Drew Eubanks,SAN ANTONIO SPURS,2019-03-24,AWAY,BOSTON CELTICS,2.4067239999999996,0.766,1.59358,4.490784,2.4580800000000003,0.5272399999999999,0.5475,0.5272399999999999
11694,Tim Frazier,MILWAUKEE BUCKS,2019-03-24,HOME,CLEVELAND CAVALIERS,3.2586819999999994,1.03992,1.0795430000000001,4.098684,2.9378,0.34142,0.6377999999999998,0.34142
11695,Patrick McCaw,TORONTO RAPTORS,2019-03-24,HOME,CHARLOTTE HORNETS,2.7537759999999993,0.8237800000000001,1.3882750000000001,3.851376,2.47068,0.34548,0.6836700000000001,0.34548
11696,Landry Shamet,LOS ANGELES CLIPPERS,2019-03-24,AWAY,NEW YORK KNICKS,1.7131699999999999,2.15914,2.033138,4.698579,3.2304000000000004,0.32052,0.7788600000000001,0.32052
11697,Malik Beasley,DENVER NUGGETS,2019-03-24,AWAY,INDIANA PACERS,1.59037,2.1612799999999996,1.382096,4.560033,2.50896,0.45374000000000003,0.9246300000000001,0.45374000000000003
11698,Dairis Bertans,NEW ORLEANS PELICANS,2019-03-24,HOME,HOUSTON ROCKETS,2.424696,1.15548,0.931454,4.077201,2.22492,0.39038000000000006,0.612,0.39038000000000006
11699,Trey Lyles,DENVER NUGGETS,2019-03-24,AWAY,INDIANA PACERS,2.324802,1.02708,1.663339,3.733542,2.52876,0.39922,0.7042800000000001,0.39922
11700,Chris Chiozza,HOUSTON ROCKETS,2019-03-24,AWAY,NEW ORLEANS PELICANS,2.860228,0.766,1.345398,3.6128340000000003,2.06,0.31342000000000003,0.82839,0.31342000000000003
11701,Scott Machado,LOS ANGELES LAKERS,2019-03-24,HOME,SACRAMENTO KINGS,2.893116,0.8237800000000001,1.124178,3.495,2.49092,0.329,0.63903,0.329
11702,Quincy Pondexter,SAN ANTONIO SPURS,2019-03-24,AWAY,BOSTON CELTICS,2.6955279999999995,0.766,1.61273,3.809775,2.3632400000000002,0.3335,0.5475,0.3335
11703,Sindarius Thornwell,LOS ANGELES CLIPPERS,2019-03-24,AWAY,NEW YORK KNICKS,2.8291459999999997,0.766,1.356961,3.637335,2.06,0.3563,0.7449600000000001,0.3563
11704,Brad Wanamaker,BOSTON CELTICS,2019-03-24,HOME,SAN ANTONIO SPURS,2.9352419999999997,0.8623000000000001,1.33593,3.9368250000000002,2.57072,0.329,0.483,0.329
11705,Jordan Bell,GOLDEN STATE WARRIORS,2019-03-24,HOME,DETROIT PISTONS,3.1471280000000004,0.766,1.327351,3.844536,2.02736,0.53592,0.7524000000000002,0.53592
11706,PJ Dozier,BOSTON CELTICS,2019-03-24,HOME,SAN ANTONIO SPURS,2.644602,0.766,1.028807,3.730668,2.06,0.29784,0.483,0.29784
11707,Alize Johnson,INDIANA PACERS,2019-03-24,HOME,DENVER NUGGETS,2.356928,0.85588,1.015006,3.5639760000000003,2.06,0.31988,0.5991000000000001,0.31988
11708,Malik Monk,CHARLOTTE HORNETS,2019-03-24,AWAY,TORONTO RAPTORS,1.6479219999999994,1.7632400000000001,2.059494,4.171899,2.42708,0.28562,0.8568300000000001,0.28562
11709,Bryn Forbes,SAN ANTONIO SPURS,2019-03-24,AWAY,BOSTON CELTICS,2.9227300000000005,1.56208,1.3435480000000002,4.324815,2.782,0.35826,0.5983499999999999,0.35826
11710,Terry Rozier,BOSTON CELTICS,2019-03-24,HOME,SAN ANTONIO SPURS,2.3685779999999994,2.10136,1.0365360000000001,4.543929,2.82456,0.40308,0.57453,0.40308
11711,Juan Hernangomez,DENVER NUGGETS,2019-03-24,AWAY,INDIANA PACERS,2.055478,0.9158,1.339803,3.750786,2.1601600000000003,0.4775,0.6636000000000001,0.4775
11712,Jamal Murray,DENVER NUGGETS,2019-03-24,AWAY,INDIANA PACERS,3.9495020000000007,1.8852200000000001,1.7441829999999998,5.205093,3.93332,0.78102,0.9585300000000001,0.78102
11713,Moritz Wagner,LOS ANGELES LAKERS,2019-03-24,HOME,SACRAMENTO KINGS,2.536042,1.0977000000000001,1.7077080000000002,4.1029230000000005,2.2042400000000004,0.39649999999999996,0.58818,0.39649999999999996
11714,Kosta Koufos,SACRAMENTO KINGS,2019-03-24,AWAY,LOS ANGELES LAKERS,3.5769800000000007,0.766,1.395388,5.0190209999999995,2.2042400000000004,0.55824,0.9248100000000001,0.55824
11715,Gary Clark,HOUSTON ROCKETS,2019-03-24,AWAY,NEW ORLEANS PELICANS,2.40895,0.9265,1.345025,3.854667,2.1882800000000002,0.46621999999999997,0.7707599999999999,0.46621999999999997
11716,Brandon Knight,CLEVELAND CAVALIERS,2019-03-24,AWAY,MILWAUKEE BUCKS,2.698404000000001,1.80604,1.2185899999999998,4.183989,3.6932400000000003,0.29632000000000003,0.81879,0.29632000000000003
11717,Frank Ntilikina,NEW YORK KNICKS,2019-03-24,HOME,LOS ANGELES CLIPPERS,3.3834020000000002,1.25606,1.1725560000000002,4.8740369999999995,4.65996,0.47012,1.0040099999999998,0.47012
11718,Ian Clark,NEW ORLEANS PELICANS,2019-03-24,HOME,HOUSTON ROCKETS,2.533926,1.96868,1.6699230000000003,4.410585,3.5714800000000007,0.44806,0.79167,0.44806
11719,Devin Booker,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,5.4248540000000025,2.4908400000000004,7.554361,5.1414480000000005,6.10424,0.31634000000000007,1.23669,0.31634000000000007
11720,Jusuf Nurkic,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,6.70524,0.7981,2.685413,8.112165,3.3213200000000005,0.9284599999999998,0.8867700000000001,0.9284599999999998
11721,Rudy Gobert,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,5.739102,0.766,4.7217210000000005,9.962969999999999,3.1486,1.57224,1.04082,1.57224
11722,Damian Lillard,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,2.818816000000001,2.94024,4.592801000000001,5.7267149999999996,7.367840000000001,0.51726,1.22916,0.51726
11723,Nikola Vucevic,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,7.370476000000001,1.29672,2.3991939999999996,9.088697999999999,3.42084,1.13656,1.2671100000000002,1.13656
11724,Bruno Caboclo,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.2628719999999998,1.54496,1.7240039999999999,5.961387,2.57604,0.50406,0.7258499999999999,0.50406
11725,D'Angelo Russell,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,4.333108000000002,3.15638,1.9303410000000003,5.12841,7.42788,0.37129999999999996,1.59105,0.37129999999999996
11726,Evan Fournier,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,3.3745860000000008,2.06712,2.229957,5.509143,4.275200000000001,0.40203999999999995,0.97557,0.40203999999999995
11727,Delon Wright,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,3.763154000000001,1.4294,1.823607,5.90031,5.0936,0.8048199999999999,1.11909,0.8048199999999999
11728,Derrick Favors,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,5.409839999999999,0.8237800000000001,2.3830090000000004,7.828377,2.59884,1.13412,1.00692,1.13412
11729,Tyler Dorsey,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.349596,2.1035,2.038345,5.240817,3.53128,0.42884,0.7970399999999999,0.42884
11730,Dennis Schroder,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,4.008823999999999,2.03288,2.188949,5.103492,4.828480000000001,0.37266,0.8094600000000001,0.37266
11731,Michael Carter-Williams,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,2.9279840000000004,0.9479,2.2407540000000004,5.075571,3.3745600000000002,0.5352399999999999,0.8670900000000001,0.5352399999999999
11732,Paul George,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,2.380878,3.03868,5.659161,6.342795,4.55944,0.57592,1.2738900000000002,0.57592
11733,Caris LeVert,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,4.257522000000001,1.32026,1.20802,5.0244,4.5678,0.5307,0.8282999999999999,0.5307
11734,Terrance Ferguson,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,1.3003120000000008,2.1612799999999996,1.062664,4.214238,2.57368,0.38932,0.9145500000000001,0.38932
11735,Ricky Rubio,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,4.730548000000001,1.15762,2.952239,4.886481,5.53396,0.25878,1.41711,0.25878
11736,Justin Holiday,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.368926,1.79962,1.673651,5.506155,2.7918,0.62128,0.9970499999999998,0.62128
11737,Jonas Valanciunas,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,7.048114,1.06346,4.680953000000001,10.17669,3.12132,1.58658,0.5732999999999998,1.58658
11738,Jared Dudley,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,2.336842,1.04848,1.300265,3.9511950000000002,2.6718,0.3271,0.8215199999999999,0.3271
11739,Seth Curry,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,2.977386,1.7867799999999998,1.913132,5.199168,2.4285200000000002,0.53028,0.96813,0.53028
11740,Jimmy Butler,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,5.779762,1.47862,6.4024600000000005,6.315081,4.51604,0.83892,1.1686200000000002,0.83892
11741,Enes Kanter,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,4.817846,0.80666,1.7636699999999998,7.61904,2.7782,0.7921999999999999,0.8935500000000001,0.7921999999999999
11742,DeMarre Carroll,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,2.2412400000000003,2.15486,2.2342000000000004,5.784693000000001,2.53348,0.37984,0.6893099999999999,0.37984
11743,Spencer Dinwiddie,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,3.515930000000001,2.0521399999999996,6.189088000000001,4.316193,2.99452,0.53748,0.96051,0.53748
11744,Rodney Hood,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,3.1522360000000003,1.43796,2.185805,4.169442,2.78788,0.6572800000000001,0.80541,0.6572800000000001
11745,Joe Ingles,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,2.445366,2.17198,0.9184130000000001,4.7595600000000005,5.028560000000001,0.1618,1.0984500000000001,0.1618
11746,Maurice Harkless,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,3.540456,1.20898,1.573056,5.043105,3.31664,0.83192,1.13085,0.83192
11747,Joel Embiid,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,5.669472000000001,1.8146,7.904864999999999,10.096188,3.96304,0.9554199999999999,0.9652200000000002,0.9554199999999999
11748,Tobias Harris,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,5.112692,1.6755,3.262004,7.534395,3.6184800000000004,0.7016800000000001,0.7550400000000002,0.7016800000000001
11749,Zach Collins,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,3.259094,1.21754,1.75571,5.529870000000001,2.24344,1.02506,0.741,1.02506
11750,Shake Milton,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,2.445378,1.44224,1.419888,4.759029,2.8320000000000003,0.47578,0.6804600000000001,0.47578
11751,Aaron Gordon,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,3.7564040000000007,1.9108999999999998,1.9883639999999998,5.972916000000001,4.309640000000001,0.55582,1.0467600000000001,0.55582
11752,Jae Crowder,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,1.9551020000000001,2.27256,1.288945,5.0276760000000005,2.9186,0.41957999999999995,1.1560800000000002,0.41957999999999995
11753,Joe Harris,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,2.9737300000000007,1.7932,2.209206,4.67403,2.6892,0.37834,0.85203,0.37834
11754,Khem Birch,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,3.8026680000000006,0.766,3.197428000000001,6.662754,2.5713200000000005,0.7682800000000001,0.9315000000000001,0.7682800000000001
11755,Jonathan Isaac,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,2.7390680000000005,1.82744,1.5367540000000002,5.619173999999999,3.3989200000000004,0.84318,0.8942100000000001,0.84318
11756,Raul Neto,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,3.096549999999999,1.4251200000000002,1.334695,4.102104000000001,3.64536,0.32252000000000003,1.05777,0.32252000000000003
11757,Russell Westbrook,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,4.957000000000001,2.50582,3.7253070000000004,8.18469,7.3400799999999995,0.7141599999999999,1.6061100000000001,0.7141599999999999
11758,Terrence Ross,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,1.5140420000000008,2.63636,1.6661980000000005,4.796922,2.53216,0.27134,1.12473,0.27134
11759,Deandre Ayton,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,6.906664000000001,0.766,2.46896,9.292557,2.4824,1.51578,1.1383800000000002,1.51578
11760,Ed Davis,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,4.4333860000000005,0.766,1.8841729999999999,8.989086,2.22844,1.06032,0.84864,1.06032
11761,Steven Adams,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,5.238972,0.766,2.2026130000000004,9.071546999999999,2.82072,1.8142800000000001,1.12812,1.8142800000000001
11762,Jonathon Simmons,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,2.7216639999999988,0.94576,1.6577439999999999,3.86862,2.83672,0.2796,0.85335,0.2796
11763,Boban Marjanovic,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,3.5306539999999993,0.8302,1.787682,5.4986250000000005,2.38984,0.5345,0.5991000000000001,0.5345
11764,D.J. Augustin,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,3.803846000000001,1.7760799999999999,2.409253,5.1244439999999996,6.145760000000001,0.40871999999999997,1.0399800000000001,0.40871999999999997
11765,Kyle Korver,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,2.085971999999999,1.97938,1.43703,4.439919,3.3504,0.40559999999999996,1.04421,0.40559999999999996
11766,Royce O'Neale,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,2.6894399999999994,1.2689,1.344513,4.929816000000001,3.11336,0.21308000000000002,0.9255600000000002,0.21308000000000002
11767,Jarrett Allen,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,4.659406000000001,0.7981,3.939515,7.3975349999999995,2.09804,1.2043999999999997,0.8079599999999999,1.2043999999999997
11768,Mike Scott,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,1.578409999999999,1.73328,1.455449,5.845143,2.25212,0.5350999999999999,0.7211400000000001,0.5350999999999999
11769,Jerian Grant,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,2.53376,1.25392,1.033664,4.333533,3.13464,0.33804,0.9111600000000001,0.33804
11770,Ivan Rabb,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,3.23517,0.8302,1.6614550000000001,5.375862,2.5234,0.73082,0.7868699999999998,0.73082
11771,Zhaire Smith,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,2.025899999999999,0.98,1.3357,3.7824,2.06,0.29100000000000004,0.9381000000000002,0.29100000000000004
11772,Troy Daniels,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,1.4028020000000003,1.82958,1.8560739999999998,4.376547,2.70048,0.39805999999999997,0.8332800000000001,0.39805999999999997
11773,Elie Okobo,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,1.8137239999999997,1.10626,2.048916,3.837006,2.65052,0.28378000000000003,0.7926000000000001,0.28378000000000003
11774,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,2.9693960000000006,1.57706,2.2007269999999997,5.765394000000001,2.4353599999999997,0.4056,1.02915,0.4056
11775,Evan Turner,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,3.1579740000000003,0.766,1.267792,4.503774,3.26612,0.27618,0.88338,0.27618
11776,Rodions Kurucs,BROOKLYN NETS,2019-03-25,AWAY,PORTLAND TRAIL BLAZERS,2.5793940000000006,1.4550800000000002,2.047805,4.764906,2.2909200000000003,0.7508999999999999,0.9978,0.7508999999999999
11777,Georges Niang,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,3.268305999999999,1.12124,1.121075,4.064742,2.1876800000000003,0.32746000000000003,0.8442000000000002,0.32746000000000003
11778,Ekpe Udoh,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,3.5061539999999987,0.766,1.1160970000000001,4.720028999999999,2.0872,1.1002,0.9255600000000002,1.1002
11779,Dragan Bender,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,2.6092340000000007,1.26462,1.381839,4.977132,3.15604,0.56958,1.1282100000000002,0.56958
11780,Jonah Bolden,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,1.9963119999999996,1.17688,1.5906,4.91058,2.70956,0.72616,0.8669100000000001,0.72616
11781,Jevon Carter,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.200032,1.25392,1.2273850000000002,3.68181,2.8388,0.4315,0.6241499999999998,0.4315
11782,Troy Caupain,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,2.670052,0.89226,0.979198,3.958773,2.41644,0.39374,0.7281000000000001,0.39374
11783,Amile Jefferson,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,2.746068,0.766,1.195548,4.252515,2.0446400000000002,0.46896000000000004,0.7281000000000001,0.46896000000000004
11784,Thabo Sefolosha,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,3.245949999999999,1.05918,1.055671,3.894486,2.6306800000000004,0.40762000000000004,1.3560900000000002,0.40762000000000004
11785,Abdel Nader,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,2.184868,1.34166,1.868379,4.163871,2.13932,0.44314000000000003,0.7687800000000001,0.44314000000000003
11786,Donovan Mitchell,UTAH JAZZ,2019-03-25,HOME,PHOENIX SUNS,6.07796,1.97724,1.9045710000000002,5.632371,3.6742000000000004,0.6671,1.0815000000000001,0.6671
11787,Anfernee Simons,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,2.37624,0.9586,1.727973,3.495,2.06,0.329,0.741,0.329
11788,Nerlens Noel,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,3.256086,0.766,2.25097,5.1397770000000005,2.33336,0.70446,0.7281000000000001,0.70446
11789,Deonte Burton,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,2.8296460000000003,0.91152,1.5748090000000001,3.831948,2.1876800000000003,0.35824,0.79251,0.35824
11790,Chandler Parsons,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.4423660000000007,1.8830799999999999,1.4107979999999998,4.846197,3.5448800000000005,0.33512000000000003,0.8614499999999998,0.33512000000000003
11791,Richaun Holmes,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,4.483528000000001,0.766,5.01344,6.443721,2.5463600000000004,0.7565999999999999,1.05702,0.7565999999999999
11792,T.J. McConnell,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,3.572152,0.84946,1.3976279999999999,4.146033,3.00164,0.28904,0.6397800000000001,0.28904
11793,J.J. Redick,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,1.8223319999999994,2.64278,2.978257,4.641099,3.80128,0.49348,0.64995,0.49348
11794,Amir Johnson,PHILADELPHIA 76ERS,2019-03-25,AWAY,ORLANDO MAGIC,3.0734019999999997,1.10626,1.7153180000000001,6.456645,2.89624,0.8357,0.7855500000000001,0.8357
11795,Jake Layman,PORTLAND TRAIL BLAZERS,2019-03-25,HOME,BROOKLYN NETS,2.44015,1.36734,1.8969580000000001,4.403328,2.25612,0.51738,0.741,0.51738
11796,Wesley Iwundu,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,3.0765200000000004,0.98,2.2278240000000005,5.064684,2.6155600000000003,0.59004,1.0772700000000002,0.59004
11797,Ray Spalding,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,2.7724480000000007,0.7981,1.759453,4.634757,2.3472,0.52866,0.8943000000000001,0.52866
11798,Jerami Grant,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,4.144166,1.70546,2.471818,7.386552,2.81208,1.09596,0.8094600000000001,1.09596
11799,Jarell Martin,ORLANDO MAGIC,2019-03-25,HOME,PHILADELPHIA 76ERS,1.9556000000000004,1.3010000000000002,1.025455,4.664235,2.19404,0.4809,0.7281000000000001,0.4809
11800,De'Anthony Melton,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,2.307754,1.06774,1.261473,4.735074,3.75656,0.5627800000000001,1.1112600000000001,0.5627800000000001
11801,Jimmer Fredette,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,2.2702920000000004,1.4550800000000002,2.5293740000000007,3.908856,2.35792,0.27428,0.9824400000000001,0.27428
11802,Mikal Bridges,PHOENIX SUNS,2019-03-25,AWAY,UTAH JAZZ,2.5405320000000007,1.73542,2.0616130000000004,5.05131,4.0816,0.33230000000000004,1.3214400000000002,0.33230000000000004
11803,Markieff Morris,OKLAHOMA CITY THUNDER,2019-03-25,AWAY,MEMPHIS GRIZZLIES,2.891198,1.30742,1.449481,4.541376,2.28876,0.34438,1.00269,0.34438
11804,Julian Washburn,MEMPHIS GRIZZLIES,2019-03-25,HOME,OKLAHOMA CITY THUNDER,2.2102640000000005,1.0763,1.136614,4.575093,2.1876800000000003,0.39833999999999997,0.7970399999999999,0.39833999999999997
11805,Kemba Walker,CHARLOTTE HORNETS,2019-03-26,HOME,SAN ANTONIO SPURS,4.205522,2.63636,4.579499,6.4708559999999995,6.449,0.37828000000000006,1.14066,0.37828000000000006
11806,Trae Young,ATLANTA HAWKS,2019-03-26,AWAY,NEW ORLEANS PELICANS,4.987278000000001,2.21906,4.575911,5.495832,7.052240000000001,0.52986,0.8894099999999999,0.52986
11807,Christian Wood,NEW ORLEANS PELICANS,2019-03-26,HOME,ATLANTA HAWKS,2.945818000000001,0.94362,1.349359,3.9377400000000002,2.2196000000000002,0.3627,0.9087000000000002,0.3627
11808,Dwight Powell,DALLAS MAVERICKS,2019-03-26,HOME,SACRAMENTO KINGS,3.61062,1.06774,2.181076,6.970641,3.6426800000000004,1.01304,0.8966700000000001,1.01304
11809,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2019-03-26,HOME,WASHINGTON WIZARDS,1.34729,2.7904400000000003,2.4129840000000002,5.418684,2.97352,0.41347999999999996,0.9829200000000002,0.41347999999999996
11810,Luka Doncic,DALLAS MAVERICKS,2019-03-26,HOME,SACRAMENTO KINGS,3.907056,2.5743,5.526594,7.288212,6.0234000000000005,0.26405999999999996,1.03566,0.26405999999999996
11811,JaVale McGee,LOS ANGELES LAKERS,2019-03-26,HOME,WASHINGTON WIZARDS,6.8971680000000015,0.766,2.0970350000000004,10.704573,1.81616,2.55618,1.0269900000000003,2.55618
11812,Jamal Murray,DENVER NUGGETS,2019-03-26,HOME,DETROIT PISTONS,4.462350000000001,1.70546,1.135517,5.420193,3.98932,0.7434799999999999,0.9558000000000002,0.7434799999999999
11813,Nikola Vucevic,ORLANDO MAGIC,2019-03-26,AWAY,MIAMI HEAT,6.923763999999999,1.50858,2.9051560000000003,8.716941,3.68456,0.9292799999999999,1.1539199999999998,0.9292799999999999
11814,Bradley Beal,WASHINGTON WIZARDS,2019-03-26,AWAY,LOS ANGELES LAKERS,3.427988000000001,2.4095199999999997,5.164159000000001,4.863264,4.84996,0.46294,1.41297,0.46294
11815,DeMar DeRozan,SAN ANTONIO SPURS,2019-03-26,AWAY,CHARLOTTE HORNETS,8.274496,0.80666,3.376399,5.793525,6.204560000000001,0.53084,0.6667200000000001,0.53084
