,index,slug,name_x,team_x,location_x,opponent_x,outcome,seconds_played,made_field_goals_x,attempted_field_goals_x,made_three_point_field_goals_x,attempted_three_point_field_goals_x,made_free_throws_x,attempted_free_throws_x,offensive_rebounds_x,defensive_rebounds_x,assists_x,steals_x,blocks_x,turnovers_x,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %,attempted_two_point_field_goals_x,made_two_point_field_goals_x,total_rebounds,at_home,indexr,name_y,team_y,date,location_y,opponent_y,made_field_goals_y,made_two_point_field_goals_y,attempted_two_point_field_goals_y,attempted_field_goals_y,made_three_point_field_goals_y,attempted_three_point_field_goals_y,attempted_free_throws_y,made_free_throws_y,offensive_rebounds_y,defensive_rebounds_y,assists_y,blocks_y,turnovers_y,steals_y
56,56,reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,AWAY,MILWAUKEE BUCKS,LOSS,1100,4,10,2,7,1,2,0,2,1,0,1,1,5,4.2,2020-01-01,112.9,100.2,11.4,105.2,103.3,12.0,3,2,2,False,56,Naz Reid,MINNESOTA TIMBERWOLVES,2020-01-01,AWAY,MILWAUKEE BUCKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,baynear01,Aron Baynes,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,1248,2,5,0,1,0,0,1,4,2,0,1,0,3,4.1,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,4,2,5,False,57,Aron Baynes,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,trentga02,Gary Trent,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,831,2,3,1,2,0,0,0,0,0,0,0,0,0,3.7,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,1,1,0,False,58,Gary Trent,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,belljo01,Jordan Bell,MINNESOTA TIMBERWOLVES,AWAY,MILWAUKEE BUCKS,LOSS,854,1,1,0,0,0,0,0,3,1,0,0,0,0,3.3,2020-01-01,112.9,100.2,11.4,105.2,103.3,12.0,1,1,3,False,59,Jordan Bell,MINNESOTA TIMBERWOLVES,2020-01-01,AWAY,MILWAUKEE BUCKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1567,3,8,1,4,0,0,0,6,1,0,0,1,2,3.3,2020-01-01,105.2,103.3,12.0,112.9,100.2,11.4,4,2,6,True,60,Pat Connaughton,MILWAUKEE BUCKS,2020-01-01,HOME,MINNESOTA TIMBERWOLVES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,okoboel01,Elie Okobo,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,647,2,3,1,1,0,1,0,0,2,0,0,1,1,3.3,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,2,1,0,False,61,Elie Okobo,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,hillge01,George Hill,MILWAUKEE BUCKS,HOME,MINNESOTA TIMBERWOLVES,WIN,1351,2,5,0,2,1,2,1,0,2,0,0,0,2,3.2,2020-01-01,105.2,103.3,12.0,112.9,100.2,11.4,3,2,1,True,62,George Hill,MILWAUKEE BUCKS,2020-01-01,HOME,MINNESOTA TIMBERWOLVES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,diallch01,Cheick Diallo,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,292,1,1,0,0,0,0,0,0,1,1,0,0,1,3.0,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,1,1,0,False,63,Cheick Diallo,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,saricda01,Dario Šarić,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,860,2,3,0,0,0,0,0,1,1,0,0,0,2,2.9,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,3,2,1,False,64,Dario Šarić,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,isaacjo01,Jonathan Isaac,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,WIN,123,1,2,0,0,0,0,1,0,0,1,0,0,0,2.7,2020-01-01,108.1,98.1,11.9,113.9,101.4,12.3,2,1,1,False,65,Jonathan Isaac,ORLANDO MAGIC,2020-01-01,AWAY,WASHINGTON WIZARDS,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
66,66,bazemke01,Kent Bazemore,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,1747,4,11,1,5,0,0,0,4,1,0,1,3,0,2.5,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,6,3,4,False,66,Kent Bazemore,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,pasecan01,Anžejs Pasečņiks,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,1429,2,8,0,1,0,0,3,7,3,0,0,1,5,2.5,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,7,2,10,True,67,Anžejs Pasečņiks,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,tollian01,Anthony Tolliver,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,1393,1,3,1,3,0,0,0,4,1,0,1,1,1,2.5,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,0,0,4,False,68,Anthony Tolliver,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,1491,2,5,0,3,0,0,0,7,1,0,1,0,6,2.4,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,2,2,7,False,69,Mikal Bridges,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,thomais02,Isaiah Thomas,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,1154,3,10,1,4,2,2,0,0,1,1,0,2,2,2.1,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,6,2,0,True,70,Isaiah Thomas,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,gibsota01,Taj Gibson,NEW YORK KNICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,595,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0,2020-01-01,113.7,99.6,12.4,110.5,99.1,12.1,1,1,0,True,71,Taj Gibson,NEW YORK KNICKS,2020-01-01,HOME,PORTLAND TRAIL BLAZERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,dotsoda01,Damyean Dotson,NEW YORK KNICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,796,0,0,0,0,0,0,0,1,2,0,0,0,0,1.7,2020-01-01,113.7,99.6,12.4,110.5,99.1,12.1,0,0,1,True,72,Damyean Dotson,NEW YORK KNICKS,2020-01-01,HOME,PORTLAND TRAIL BLAZERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,853,1,4,0,3,0,0,1,2,2,0,0,0,2,1.5,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,1,1,3,False,73,Cameron Johnson,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,brownmo01,Moses Brown,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,285,1,2,0,0,0,0,0,1,0,0,0,0,0,1.3,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,2,1,1,False,74,Moses Brown,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.17,0.17,0.62,0.62,0.0,0.0,1.08,0.27,0.22,0.99,0.27,0.27,0.22,0.0
75,75,martike03,Kelan Martin,MINNESOTA TIMBERWOLVES,AWAY,MILWAUKEE BUCKS,LOSS,1411,1,7,1,5,0,0,0,3,2,0,2,1,2,0.4,2020-01-01,112.9,100.2,11.4,105.2,103.3,12.0,2,0,3,False,75,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-01-01,AWAY,MILWAUKEE BUCKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,1553,1,8,0,2,1,2,0,3,3,1,0,1,0,0.4,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,6,1,3,False,76,Anfernee Simons,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,1178,1,2,0,0,0,0,0,2,0,0,2,2,2,0.2,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,2,1,2,True,77,Ian Mahinmi,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,paytoga02,Gary Payton,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,585,2,5,0,1,0,0,0,3,0,0,0,1,3,0.0,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,4,2,3,True,78,Gary Payton,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,robinju01,Justin Robinson,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,231,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,1,0,0,True,79,Justin Robinson,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
80,80,littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,AWAY,NEW YORK KNICKS,LOSS,658,0,1,0,0,0,0,0,2,0,0,0,0,1,-0.5,2020-01-01,110.5,99.1,12.1,113.7,99.6,12.4,1,0,2,False,80,Nassir Little,PORTLAND TRAIL BLAZERS,2020-01-01,AWAY,NEW YORK KNICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,carusal01,Alex Caruso,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,221,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-01-01,109.5,103.2,13.4,115.1,100.5,13.8,0,0,0,True,81,Alex Caruso,LOS ANGELES LAKERS,2020-01-01,HOME,PHOENIX SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,magetjo01,Josh Magette,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,WIN,136,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,2020-01-01,108.1,98.1,11.9,113.9,101.4,12.3,1,0,0,False,82,Josh Magette,ORLANDO MAGIC,2020-01-01,AWAY,WASHINGTON WIZARDS,0.61,0.27,1.12,2.41,0.34,1.29,0.0,0.0,0.0,0.95,0.95,0.34,0.49,0.27
83,83,schofad01,Admiral Schofield,WASHINGTON WIZARDS,HOME,ORLANDO MAGIC,LOSS,231,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-01-01,113.9,101.4,12.3,108.1,98.1,11.9,0,0,0,True,83,Admiral Schofield,WASHINGTON WIZARDS,2020-01-01,HOME,ORLANDO MAGIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,danietr01,Troy Daniels,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,252,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1,2020-01-01,109.5,103.2,13.4,115.1,100.5,13.8,1,0,0,True,84,Troy Daniels,LOS ANGELES LAKERS,2020-01-01,HOME,PHOENIX SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,frazime01,Melvin Frazier,ORLANDO MAGIC,AWAY,WASHINGTON WIZARDS,WIN,761,0,2,0,1,0,0,0,0,0,1,1,0,4,-1.3,2020-01-01,108.1,98.1,11.9,113.9,101.4,12.3,1,0,0,False,85,Melvin Frazier,ORLANDO MAGIC,2020-01-01,AWAY,WASHINGTON WIZARDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,carteje01,Jevon Carter,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,LOSS,214,0,0,0,0,0,0,0,0,0,0,0,2,0,-2.0,2020-01-01,115.1,100.5,13.8,109.5,103.2,13.4,0,0,0,False,86,Jevon Carter,PHOENIX SUNS,2020-01-01,AWAY,LOS ANGELES LAKERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,barrerj01,RJ Barrett,NEW YORK KNICKS,HOME,PORTLAND TRAIL BLAZERS,WIN,1476,3,12,1,4,0,1,0,4,0,0,0,3,2,-3.2,2020-01-01,113.7,99.6,12.4,110.5,99.1,12.1,8,2,4,True,87,RJ Barrett,NEW YORK KNICKS,2020-01-01,HOME,PORTLAND TRAIL BLAZERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,rondora01,Rajon Rondo,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,WIN,910,0,4,0,1,0,0,0,0,1,0,0,1,1,-3.5,2020-01-01,109.5,103.2,13.4,115.1,100.5,13.8,3,0,0,True,88,Rajon Rondo,LOS ANGELES LAKERS,2020-01-01,HOME,PHOENIX SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,1793,9,18,1,4,8,8,1,3,9,5,2,1,3,30.1,2020-01-02,111.5,103.1,11.5,108.8,96.6,12.9,14,8,4,True,89,De'Aaron Fox,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,lambje01,Jeremy Lamb,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,2209,9,13,5,5,7,7,1,5,2,1,0,0,2,28.3,2020-01-02,106.5,98.1,12.4,108.9,97.7,11.9,8,4,6,True,90,Jeremy Lamb,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,BROOKLYN NETS,WIN,2040,9,18,5,8,8,9,4,9,7,0,1,4,4,27.1,2020-01-02,110.7,99.0,12.7,109.7,100.8,13.0,10,4,13,True,91,Luka Dončić,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,WIN,2171,10,18,2,4,3,4,0,7,5,1,2,1,1,22.6,2020-01-02,107.0,102.8,11.7,111.2,98.3,11.0,14,8,7,False,92,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,2296,8,12,0,0,2,6,4,5,9,2,1,2,0,22.5,2020-01-02,106.5,98.1,12.4,108.9,97.7,11.9,12,8,9,True,93,Domantas Sabonis,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,covinro01,Robert Covington,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,1789,8,15,4,11,0,0,2,8,2,2,2,0,0,21.3,2020-01-02,112.9,100.2,11.4,109.5,100.9,12.6,4,4,10,True,94,Robert Covington,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.85,1.45,2.57,10.75,2.4,8.17,1.65,1.53,0.64,6.71,1.43,3.51,0.78,0.9
95,95,aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,LOSS,1963,7,13,4,4,4,4,4,8,0,0,3,1,2,21.2,2020-01-02,111.2,98.3,11.0,107.0,102.8,11.7,9,3,12,True,95,LaMarcus Aldridge,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,roziete01,Terry Rozier,CHARLOTTE HORNETS,AWAY,CLEVELAND CAVALIERS,WIN,2316,11,22,6,12,2,3,1,5,3,1,0,2,2,21.1,2020-01-02,112.5,98.7,10.9,117.6,96.6,12.2,10,5,6,False,96,Terry Rozier,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,curryse01,Seth Curry,DALLAS MAVERICKS,HOME,BROOKLYN NETS,WIN,1865,9,13,5,5,2,2,0,2,1,1,0,1,0,20.8,2020-01-02,110.7,99.0,12.7,109.7,100.8,13.0,8,4,2,True,97,Seth Curry,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,portemi01,Michael Porter,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,1366,11,12,2,3,1,2,0,5,1,0,0,1,3,20.6,2020-01-02,108.9,97.7,11.9,106.5,98.1,12.4,9,9,5,False,98,Michael Porter,DENVER NUGGETS,2020-01-02,AWAY,INDIANA PACERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,murraja01,Jamal Murray,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,2273,8,18,2,7,4,4,0,5,7,1,0,0,1,19.6,2020-01-02,108.9,97.7,11.9,106.5,98.1,12.4,11,6,5,False,99,Jamal Murray,DENVER NUGGETS,2020-01-02,AWAY,INDIANA PACERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,napiesh01,Shabazz Napier,MINNESOTA TIMBERWOLVES,HOME,GOLDEN STATE WARRIORS,WIN,1985,7,9,2,4,4,6,1,2,7,2,1,4,3,19.4,2020-01-02,112.9,100.2,11.4,109.5,100.9,12.6,5,5,3,True,100,Shabazz Napier,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.97,2.92,6.52,10.31,1.05,3.79,3.03,2.55,0.83,0.88,3.62,0.0,1.91,1.89
101,101,hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,MEMPHIS GRIZZLIES,WIN,2016,8,17,5,9,5,6,0,7,3,0,1,2,2,19.0,2020-01-02,111.5,103.1,11.5,108.8,96.6,12.9,8,3,7,True,101,Buddy Hield,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,derozde01,DeMar DeRozan,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,LOSS,2358,13,25,1,3,3,3,1,2,3,0,0,2,2,18.3,2020-01-02,111.2,98.3,11.0,107.0,102.8,11.7,22,12,3,True,102,DeMar DeRozan,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,BROOKLYN NETS,WIN,1839,6,7,3,4,3,4,0,4,1,0,3,1,3,16.9,2020-01-02,110.7,99.0,12.7,109.7,100.8,13.0,3,3,4,True,103,Maxi Kleber,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,warretj01,T.J. Warren,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,2258,8,15,2,5,2,2,2,3,2,2,0,0,4,16.8,2020-01-02,106.5,98.1,12.4,108.9,97.7,11.9,10,6,5,True,104,T.J. Warren,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,WIN,1471,8,16,1,3,1,1,1,5,5,2,1,1,2,16.6,2020-01-02,111.5,101.7,12.7,109.2,97.4,12.3,13,7,6,True,105,Kawhi Leonard,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1767,7,12,2,3,2,2,4,8,2,0,0,2,1,16.6,2020-01-02,108.8,96.6,12.9,111.5,103.1,11.5,9,5,12,False,106,Jonas Valančiūnas,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,cartewe01,Wendell Carter,CHICAGO BULLS,HOME,UTAH JAZZ,LOSS,2155,7,12,1,2,3,4,6,7,4,0,0,4,3,15.9,2020-01-02,113.2,99.0,12.7,105.7,100.3,13.4,10,6,13,True,107,Wendell Carter,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,3.64,3.38,7.79,8.97,0.26,1.18,3.51,3.25,4.11,6.34,1.7,1.07,2.52,1.39
108,108,crowdja01,Jae Crowder,MEMPHIS GRIZZLIES,AWAY,SACRAMENTO KINGS,LOSS,1857,7,15,3,8,2,2,1,3,6,0,0,0,3,15.9,2020-01-02,108.8,96.6,12.9,111.5,103.1,11.5,7,4,4,False,108,Jae Crowder,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,WIN,1663,9,17,0,1,5,9,2,2,0,0,3,1,1,15.8,2020-01-02,111.5,101.7,12.7,109.2,97.4,12.3,16,9,4,True,109,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,grahade01,Devonte' Graham,CHARLOTTE HORNETS,AWAY,CLEVELAND CAVALIERS,WIN,2483,3,8,3,7,7,7,0,2,11,1,0,4,3,15.7,2020-01-02,112.5,98.7,10.9,117.6,96.6,12.2,1,0,2,False,110,Devonte' Graham,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,UTAH JAZZ,LOSS,1923,6,16,4,10,2,2,4,4,2,1,0,0,0,15.6,2020-01-02,113.2,99.0,12.7,105.7,100.3,13.4,6,2,8,True,111,Lauri Markkanen,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,paulch01,Chris Paul,OKLAHOMA CITY THUNDER,AWAY,SAN ANTONIO SPURS,WIN,1936,8,14,0,2,0,0,0,8,5,2,0,1,2,15.5,2020-01-02,107.0,102.8,11.7,111.2,98.3,11.0,12,8,8,False,112,Chris Paul,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,WIN,1819,7,16,3,6,5,5,0,5,5,1,0,4,1,15.2,2020-01-02,111.5,101.7,12.7,109.2,97.4,12.3,10,4,5,True,113,Lou Williams,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
