,Unnamed: 0,slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %
4687,132,jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,TORONTO RAPTORS,LOSS,1815,2,12,1,7,3,3,1,0,2,1,0,3,0,0.5,2020-01-31,109.2,97.4,12.3,107.1,100.2,12.4
4688,133,chandwi01,Wilson Chandler,BROOKLYN NETS,HOME,CHICAGO BULLS,WIN,1211,1,3,0,1,0,0,1,4,0,1,1,3,2,0.1,2020-01-31,109.7,100.8,13.0,113.2,99.0,12.7
4689,134,makerth01,Thon Maker,DETROIT PISTONS,HOME,TORONTO RAPTORS,LOSS,842,0,3,0,2,1,2,1,0,2,1,1,1,3,0.1,2020-01-31,109.2,97.4,12.3,107.1,100.2,12.4
4690,135,dunnkr01,Kris Dunn,CHICAGO BULLS,AWAY,BROOKLYN NETS,LOSS,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-01-31,113.2,99.0,12.7,109.7,100.8,13.0
4691,136,thomama02,Matt Thomas,TORONTO RAPTORS,AWAY,DETROIT PISTONS,WIN,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-01-31,107.1,100.2,12.4,109.2,97.4,12.3
4692,137,watsopa01,Paul Watson,TORONTO RAPTORS,AWAY,DETROIT PISTONS,WIN,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-01-31,107.1,100.2,12.4,109.2,97.4,12.3
4693,138,kurucro01,Rodions Kurucs,BROOKLYN NETS,HOME,CHICAGO BULLS,WIN,139,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.3,2020-01-31,109.7,100.8,13.0,113.2,99.0,12.7
4694,139,martije02,Jeremiah Martin,BROOKLYN NETS,HOME,CHICAGO BULLS,WIN,139,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4,2020-01-31,109.7,100.8,13.0,113.2,99.0,12.7
4695,140,johnsst04,Stanley Johnson,TORONTO RAPTORS,AWAY,DETROIT PISTONS,WIN,93,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,2020-01-31,107.1,100.2,12.4,109.2,97.4,12.3
4696,141,naderab01,Abdel Nader,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,WIN,652,1,3,0,2,0,0,0,0,0,0,1,1,2,-0.8,2020-01-31,107.0,102.8,11.7,115.1,100.5,13.8
4697,142,carusal01,Alex Caruso,LOS ANGELES LAKERS,HOME,PORTLAND TRAIL BLAZERS,LOSS,497,0,2,0,1,0,0,0,1,2,0,0,0,3,-0.9,2020-01-31,109.5,103.2,13.4,110.5,99.1,12.1
4698,143,jacksju01,Justin Jackson,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,95,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0,2020-01-31,110.7,99.0,12.7,110.7,97.9,12.0
4699,144,bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,OKLAHOMA CITY THUNDER,LOSS,2065,0,5,0,3,2,2,3,3,1,0,1,2,5,-1.1,2020-01-31,115.1,100.5,13.8,107.0,102.8,11.7
4700,145,watanyu01,Yuta Watanabe,MEMPHIS GRIZZLIES,AWAY,NEW ORLEANS PELICANS,LOSS,403,0,0,0,0,0,2,0,0,0,0,0,0,1,-1.2,2020-01-31,108.8,96.6,12.9,112.6,103.3,12.6
4701,146,jacksfr01,Frank Jackson,NEW ORLEANS PELICANS,HOME,MEMPHIS GRIZZLIES,WIN,385,0,1,0,0,0,0,0,1,0,0,0,1,1,-1.8,2020-01-31,112.6,103.3,12.6,108.8,96.6,12.9
4702,147,hezonma01,Mario Hezonja,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,WIN,687,0,4,0,2,1,2,0,2,0,0,1,0,3,-2.1,2020-01-31,110.5,99.1,12.1,109.5,103.2,13.4
4703,148,gabriwe01,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES LAKERS,WIN,760,0,3,0,1,0,0,1,0,1,0,1,0,6,-2.4,2020-01-31,110.5,99.1,12.1,109.5,103.2,13.4
4704,149,brissos01,Oshae Brissett,TORONTO RAPTORS,AWAY,DETROIT PISTONS,WIN,93,0,1,0,1,0,0,0,0,0,0,0,1,2,-2.5,2020-01-31,107.1,100.2,12.4,109.2,97.4,12.3
4705,150,alexani01,Nickeil Alexander-Walker,NEW ORLEANS PELICANS,HOME,MEMPHIS GRIZZLIES,WIN,351,0,3,0,1,0,0,0,1,1,1,0,3,0,-3.1,2020-01-31,112.6,103.3,12.6,108.8,96.6,12.9
4706,151,diallha01,Hamidou Diallo,OKLAHOMA CITY THUNDER,AWAY,PHOENIX SUNS,WIN,680,0,3,0,1,0,0,0,2,0,0,0,1,4,-4.1,2020-01-31,107.0,102.8,11.7,115.1,100.5,13.8
4707,0,lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,2179,17,29,9,15,8,8,0,2,12,1,0,2,2,44.7,2020-02-01,110.5,99.1,12.1,105.7,100.3,13.4
4708,1,bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,2153,11,23,2,7,10,15,1,5,2,3,3,2,2,26.2,2020-02-01,113.9,101.4,12.3,109.7,100.8,13.0
4709,2,townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,2178,11,22,2,9,8,11,1,11,3,0,1,0,1,26.2,2020-02-01,112.9,100.2,11.4,111.5,101.7,12.7
4710,3,finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1712,7,13,4,7,4,4,2,5,4,2,1,0,0,24.1,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4711,4,davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,1780,5,9,1,2,10,10,1,3,6,2,1,2,1,22.8,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4712,5,leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1414,9,21,4,9,9,10,0,6,4,0,0,1,2,22.3,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4713,6,brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1637,12,22,2,4,1,1,1,3,8,0,0,1,1,22.2,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4714,7,brownja02,Jaylen Brown,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2181,13,23,1,10,5,7,1,8,1,2,0,4,1,21.7,2020-02-01,107.8,99.6,11.5,110.0,101.6,12.9
4715,8,derozde01,DeMar DeRozan,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1965,10,15,0,0,4,5,0,2,6,2,0,2,2,21.1,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4716,9,zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,SAN ANTONIO SPURS,LOSS,1798,7,10,0,0,0,0,3,9,8,2,1,1,2,21.1,2020-02-01,112.5,98.7,10.9,111.2,98.3,11.0
4717,10,robingl02,Glenn Robinson,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1550,9,13,3,5,1,2,0,1,1,3,1,0,0,20.8,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4718,11,whiteha01,Hassan Whiteside,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,2087,7,10,0,0,3,6,6,15,0,1,3,2,2,20.6,2020-02-01,110.5,99.1,12.1,105.7,100.3,13.4
4719,12,sextoco01,Collin Sexton,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1980,9,16,3,5,2,2,1,1,4,3,0,1,2,20.4,2020-02-01,117.6,96.6,12.2,109.5,100.9,12.6
4720,13,klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1812,6,9,4,7,2,2,2,4,1,1,4,0,3,20.0,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4721,14,greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1550,3,6,2,5,0,0,1,6,16,2,2,2,3,18.9,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4722,15,vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,MIAMI HEAT,LOSS,2050,10,16,1,4,0,0,1,8,4,0,2,1,3,18.9,2020-02-01,108.1,98.1,11.9,107.6,98.2,13.1
4723,16,tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,1716,7,19,3,6,8,10,1,2,4,1,1,0,2,18.7,2020-02-01,107.8,99.6,11.5,110.0,101.6,12.9
4724,17,allenja01,Jarrett Allen,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1618,5,6,0,0,3,7,3,12,5,0,2,0,3,18.6,2020-02-01,109.7,100.8,13.0,113.9,101.4,12.3
4725,18,collijo01,John Collins,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,1983,11,20,1,2,3,5,5,6,0,0,0,2,1,18.5,2020-02-01,113.9,103.9,14.3,110.7,99.0,12.7
4726,19,simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,LOSS,2246,9,14,0,0,5,9,2,7,5,1,0,4,2,18.4,2020-02-01,110.0,101.6,12.9,107.8,99.6,11.5
4727,20,herroty01,Tyler Herro,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,1560,7,12,6,10,3,3,0,3,0,0,0,0,2,17.5,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4728,21,poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1094,7,8,0,0,3,5,2,5,1,2,1,1,3,17.5,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4729,22,gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,MIAMI HEAT,LOSS,2050,9,20,4,7,2,3,0,5,1,2,0,0,0,17.4,2020-02-01,108.1,98.1,11.9,107.6,98.2,13.1
4730,23,bogdabo02,Bojan Bogdanović,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1737,6,11,5,9,5,5,1,1,1,1,0,1,3,17.2,2020-02-01,105.7,100.3,13.4,110.5,99.1,12.1
4731,24,bridgmi02,Miles Bridges,CHARLOTTE HORNETS,AWAY,SAN ANTONIO SPURS,LOSS,2205,10,19,4,9,1,2,0,6,2,0,2,2,2,17.1,2020-02-01,112.5,98.7,10.9,111.2,98.3,11.0
4732,25,morrima03,Marcus Morris,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2074,10,21,3,7,5,6,2,4,0,1,0,2,4,16.9,2020-02-01,113.7,99.6,12.4,106.5,98.1,12.4
4733,26,russeda01,D'Angelo Russell,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1735,6,14,6,11,1,2,1,6,8,0,0,2,1,16.9,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4734,27,butleji01,Jimmy Butler,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,2047,8,15,0,1,8,9,0,3,3,1,1,3,3,16.8,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4735,28,sabondo01,Domantas Sabonis,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,2082,10,15,0,1,5,8,1,7,2,0,0,3,5,16.5,2020-02-01,106.5,98.1,12.4,113.7,99.6,12.4
4736,29,georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1510,9,18,3,6,0,0,1,6,2,2,1,1,3,16.4,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4737,30,hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,1773,8,16,6,13,0,0,2,2,2,1,1,2,2,16.3,2020-02-01,111.5,103.1,11.5,109.5,103.2,13.4
4738,31,mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1944,11,21,3,6,0,0,0,2,4,1,0,2,2,16.3,2020-02-01,105.7,100.3,13.4,110.5,99.1,12.1
4739,32,gilesha01,Harry Giles,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,1001,7,8,0,0,2,2,3,5,1,0,0,1,1,16.1,2020-02-01,111.5,103.1,11.5,109.5,103.2,13.4
4740,33,jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,2014,6,15,1,4,2,3,0,10,11,2,0,2,3,16.0,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4741,34,leeda03,Damion Lee,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1624,8,11,2,4,0,0,1,3,2,1,0,0,4,15.9,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4742,35,harrijo01,Joe Harris,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1820,8,16,6,11,0,0,0,3,3,0,0,0,3,15.8,2020-02-01,109.7,100.8,13.0,113.9,101.4,12.3
4743,36,huertke01,Kevin Huerter,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,2410,7,12,6,10,0,0,0,1,3,1,0,2,0,15.8,2020-02-01,113.9,103.9,14.3,110.7,99.0,12.7
4744,37,bryanth01,Thomas Bryant,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1520,7,11,1,1,2,5,4,6,0,0,1,0,2,15.4,2020-02-01,113.9,101.4,12.3,109.7,100.8,13.0
4745,38,rondora01,Rajon Rondo,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,1600,6,11,1,5,0,0,0,3,8,2,0,1,0,15.2,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4746,39,conlemi01,Mike Conley,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1801,9,20,4,6,0,0,1,3,4,0,0,1,0,15.0,2020-02-01,105.7,100.3,13.4,110.5,99.1,12.1
4747,40,loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1752,5,13,2,9,2,2,3,8,5,1,0,1,0,14.9,2020-02-01,117.6,96.6,12.2,109.5,100.9,12.6
4748,41,randlju01,Julius Randle,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,2089,5,14,0,3,6,8,4,14,3,2,0,3,2,14.7,2020-02-01,113.7,99.6,12.4,106.5,98.1,12.4
4749,42,wanambr01,Brad Wanamaker,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,1567,5,9,2,5,3,4,0,1,3,2,0,0,2,13.9,2020-02-01,107.8,99.6,11.5,110.0,101.6,12.9
4750,43,jordade01,DeAndre Jordan,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1262,3,4,0,0,2,2,3,8,3,1,2,1,3,13.2,2020-02-01,109.7,100.8,13.0,113.9,101.4,12.3
4751,44,smartma01,Marcus Smart,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,2052,5,8,1,2,5,6,0,4,4,2,0,4,2,13.2,2020-02-01,107.8,99.6,11.5,110.0,101.6,12.9
4752,45,foxde01,De'Aaron Fox,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,1977,7,17,0,2,10,13,1,5,5,0,1,7,1,12.7,2020-02-01,111.5,103.1,11.5,109.5,103.2,13.4
4753,46,pascher01,Eric Paschall,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1330,5,8,0,1,6,6,0,2,2,0,0,1,2,12.6,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4754,47,curryse01,Seth Curry,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1245,5,10,5,7,0,0,0,6,2,0,0,0,2,12.4,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4755,48,caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,1553,4,7,3,6,4,5,1,1,2,0,0,1,1,12.3,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4756,49,leoname01,Meyers Leonard,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,1730,7,14,4,9,0,0,1,13,1,0,0,2,5,12.3,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4757,50,bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1811,3,7,3,7,2,2,2,5,3,1,1,1,2,12.2,2020-02-01,113.9,101.4,12.3,109.7,100.8,13.0
4758,51,bradlav01,Avery Bradley,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,1205,7,13,5,9,0,0,0,2,0,0,0,0,3,12.1,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4759,52,chrisma01,Marquese Chriss,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1495,5,11,0,0,0,0,3,4,3,1,4,1,1,12.1,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4760,53,dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1837,9,23,4,10,4,7,1,3,6,1,0,5,5,12.1,2020-02-01,109.7,100.8,13.0,113.9,101.4,12.3
4761,54,porteke02,Kevin Porter,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1435,5,12,3,9,6,6,0,3,2,0,0,2,2,12.1,2020-02-01,117.6,96.6,12.2,109.5,100.9,12.6
4762,55,burksal01,Alec Burks,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1427,4,10,3,5,4,4,1,2,3,0,2,2,1,12.0,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4763,56,bongais01,Isaac Bonga,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1829,3,4,0,0,2,2,5,2,3,1,1,1,4,11.7,2020-02-01,113.9,101.4,12.3,109.7,100.8,13.0
4764,57,templga01,Garrett Temple,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,2190,6,14,4,10,1,1,1,4,1,1,1,1,3,11.7,2020-02-01,109.7,100.8,13.0,113.9,101.4,12.3
4765,58,jonesda03,Damian Jones,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,1839,3,6,0,0,2,2,1,11,1,2,1,0,2,11.6,2020-02-01,113.9,103.9,14.3,110.7,99.0,12.7
4766,59,korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,LOSS,1517,4,9,2,6,4,4,1,3,2,1,0,1,3,11.1,2020-02-01,110.0,101.6,12.9,107.8,99.6,11.5
4767,60,ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,WIN,1461,2,3,1,2,6,6,1,4,0,1,0,0,4,11.0,2020-02-01,107.8,99.6,11.5,110.0,101.6,12.9
4768,61,carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,971,5,6,3,4,0,1,0,1,1,2,0,1,4,10.8,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4769,62,napiesh01,Shabazz Napier,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,2084,4,11,1,4,2,2,1,3,10,2,0,4,2,10.7,2020-02-01,112.9,100.2,11.4,111.5,101.7,12.7
4770,63,beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1641,5,10,2,6,0,0,1,4,4,1,1,2,2,10.6,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4771,64,gibsota01,Taj Gibson,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,934,5,6,0,0,0,0,2,5,1,0,0,0,2,10.6,2020-02-01,113.7,99.6,12.4,106.5,98.1,12.4
4772,65,harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1583,8,13,0,0,0,0,3,3,0,1,1,3,3,10.6,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4773,66,murrade01,Dejounte Murray,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1646,4,8,1,2,0,0,1,9,2,4,0,2,3,10.6,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4774,67,goberru01,Rudy Gobert,UTAH JAZZ,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1924,1,4,0,0,4,4,4,7,2,1,3,1,4,10.4,2020-02-01,105.7,100.3,13.4,110.5,99.1,12.1
4775,68,turnemy01,Myles Turner,INDIANA PACERS,HOME,NEW YORK KNICKS,LOSS,2018,4,5,4,5,0,0,0,6,1,1,0,2,3,10.4,2020-02-01,106.5,98.1,12.4,113.7,99.6,12.4
4776,69,adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,2290,1,8,0,0,2,4,3,11,5,3,4,2,1,10.3,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4777,70,covinro01,Robert Covington,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,2104,3,7,1,4,5,6,0,5,0,3,2,2,4,10.2,2020-02-01,112.9,100.2,11.4,111.5,101.7,12.7
4778,71,wrighde01,Delon Wright,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1766,2,6,1,2,4,4,0,5,7,1,0,2,3,9.8,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4779,72,willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1752,7,19,0,3,3,3,0,4,6,1,0,2,3,9.7,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4780,73,anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,HOME,UTAH JAZZ,WIN,1921,5,15,1,3,4,4,3,2,1,0,0,0,1,9.5,2020-02-01,110.5,99.1,12.1,105.7,100.3,13.4
4781,74,lylestr01,Trey Lyles,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1654,4,6,2,3,1,2,1,4,0,1,0,1,1,9.5,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4782,75,nancela02,Larry Nance,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1378,5,10,2,4,0,0,1,4,2,0,0,1,0,9.3,2020-02-01,117.6,96.6,12.2,109.5,100.9,12.6
4783,76,millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1119,4,11,3,9,0,0,0,1,4,3,0,1,2,9.2,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4784,77,goodwbr01,Brandon Goodwin,ATLANTA HAWKS,AWAY,DALLAS MAVERICKS,LOSS,1468,4,11,1,2,2,2,0,7,5,0,0,1,1,9.1,2020-02-01,113.9,103.9,14.3,110.7,99.0,12.7
4785,78,greenda02,Danny Green,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,1311,3,8,3,8,0,0,2,2,3,2,1,2,1,9.0,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4786,79,jonesde02,Derrick Jones,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,1658,1,4,1,2,0,0,5,2,3,0,3,0,0,8.9,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4787,80,mcgeeja01,JaVale McGee,LOS ANGELES LAKERS,AWAY,SACRAMENTO KINGS,WIN,907,2,2,0,0,3,4,3,5,1,0,0,1,1,8.9,2020-02-01,109.5,103.2,13.4,111.5,103.1,11.5
4788,81,miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,LOSS,1745,3,8,1,4,4,4,0,4,0,3,0,0,5,8.8,2020-02-01,110.0,101.6,12.9,107.8,99.6,11.5
4789,82,caulewi01,Willie Cauley-Stein,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1554,3,8,0,0,1,2,3,7,1,1,2,1,0,8.5,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4790,83,jacksju01,Justin Jackson,DALLAS MAVERICKS,HOME,ATLANTA HAWKS,WIN,1586,4,8,1,2,1,1,1,7,1,0,0,1,0,8.5,2020-02-01,110.7,99.0,12.7,113.9,103.9,14.3
4791,84,zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1165,2,4,0,0,2,2,6,4,1,0,2,1,5,8.5,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
4792,85,cartemi01,Michael Carter-Williams,ORLANDO MAGIC,HOME,MIAMI HEAT,LOSS,1314,3,7,1,3,3,4,2,2,3,0,0,0,4,8.4,2020-02-01,108.1,98.1,11.9,107.6,98.2,13.1
4793,86,dragigo01,Goran Dragić,MIAMI HEAT,AWAY,ORLANDO MAGIC,WIN,1889,2,8,0,2,7,8,0,2,6,0,0,1,3,8.4,2020-02-01,107.6,98.2,13.1,108.1,98.1,11.9
4794,87,whitede01,Derrick White,SAN ANTONIO SPURS,HOME,CHARLOTTE HORNETS,WIN,1596,4,8,1,4,3,4,1,4,1,0,0,1,2,8.4,2020-02-01,111.2,98.3,11.0,112.5,98.7,10.9
4795,88,allenka01,Kadeem Allen,NEW YORK KNICKS,AWAY,INDIANA PACERS,WIN,1258,2,2,0,0,2,3,0,1,2,1,0,0,0,7.7,2020-02-01,113.7,99.6,12.4,106.5,98.1,12.4
4796,89,okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES CLIPPERS,LOSS,1566,3,9,1,4,6,6,3,3,1,1,0,3,5,7.6,2020-02-01,112.9,100.2,11.4,111.5,101.7,12.7
4797,90,osmande01,Cedi Osman,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1303,4,7,2,3,0,0,0,0,3,2,0,2,3,7.6,2020-02-01,117.6,96.6,12.2,109.5,100.9,12.6
4798,91,spellom01,Omari Spellman,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1362,4,8,1,3,3,3,0,5,1,1,0,2,4,7.6,2020-02-01,109.5,100.9,12.6,117.6,96.6,12.2
4799,92,bazemke01,Kent Bazemore,SACRAMENTO KINGS,HOME,LOS ANGELES LAKERS,LOSS,781,3,7,0,3,4,5,1,0,1,1,0,0,2,7.5,2020-02-01,111.5,103.1,11.5,109.5,103.2,13.4
4800,93,fultzma01,Markelle Fultz,ORLANDO MAGIC,HOME,MIAMI HEAT,LOSS,1855,4,8,0,1,3,3,0,4,6,1,0,4,5,7.4,2020-02-01,108.1,98.1,11.9,107.6,98.2,13.1
4801,94,shamela01,Landry Shamet,LOS ANGELES CLIPPERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1992,3,6,2,5,2,3,0,1,2,1,0,0,5,7.3,2020-02-01,111.5,101.7,12.7,112.9,100.2,11.4
