"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-02-07","OKC",88,101,27,51,0.5294117647058824,11,38,0.2894736842105263,0.2894736842105263,14,20,34,27,6,0.37037037037037035,0.5,0.8181818181818182,0.42696629213483145,0.5042376404494382,0.4887640449438202,0.5260416666666666,14,4,0.0784313725490196,2,0.05263157894736842
"2020-02-08","NYK",88,92,21,40,0.525,13,29,0.4482758620689655,0.4482758620689655,11,24,18,27,12,0.5714285714285714,0.5714285714285714,0.6923076923076923,0.42028985507246375,0.5010376811594203,0.5869565217391305,0.5974025974025974,0,5,0.125,1,0.034482758620689655
"2020-02-10","CHA",87,76,22,47,0.46808510638297873,7,35,0.2,0.2,11,28,16,21,0,0.6363636363636364,0.7777777777777778,1,0.4268292682926829,0.515369512195122,0.39634146341463417,0.4418604651162791,8,3,0.06382978723404255,0,0
"2020-02-12","ORL",108,112,22,47,0.46808510638297873,18,45,0.4,0.4,14,24,20,48,6,0.5454545454545454,0.631578947368421,0.8888888888888888,0.4891304347826087,0.4824538043478261,0.532608695652174,0.5714285714285714,6,7,0.14893617021276595,0,0
"2020-02-20","MIL",101,106,27,46,0.5869565217391305,13,37,0.35135135135135137,0.35135135135135137,13,26,28,36,3,0.48148148148148145,0.5652173913043478,0.9230769230769231,0.4457831325301205,0.5107156626506024,0.5602409638554217,0.5898876404494382,8,2,0.043478260869565216,1,0.02702702702702703
"2020-02-23","POR",94,104,26,51,0.5098039215686274,11,35,0.3142857142857143,0.3142857142857143,19,16,36,30,3,0.3076923076923077,0.36363636363636365,0.9090909090909091,0.4069767441860465,0.5286116279069767,0.4941860465116279,0.5421052631578948,8,5,0.09803921568627451,0,0
"2020-02-25","DEN",92,98,18,40,0.45,15,41,0.36585365853658536,0.36585365853658536,17,20,16,42,3,0.5555555555555556,0.625,0.9333333333333333,0.5061728395061729,0.5407037037037037,0.5,0.5384615384615384,4,3,0.075,0,0
"2020-02-28","PHX",93,113,31,58,0.5344827586206896,13,32,0.40625,0.40625,12,32,30,33,6,0.5161290322580645,0.5714285714285714,0.8461538461538461,0.35555555555555557,0.5356094444444445,0.5611111111111111,0.5824742268041238,6,4,0.06896551724137931,1,0.03125
"2020-03-01","SAC",96,100,15,38,0.39473684210526316,18,42,0.42857142857142855,0.42857142857142855,16,24,6,33,21,0.8,0.8571428571428571,0.6111111111111112,0.525,0.5092743750000001,0.525,0.5439560439560439,2,7,0.18421052631578946,0,0
"2020-03-04","OKC",94,107,22,43,0.5116279069767442,18,43,0.4186046511627907,0.43902439024390244,9,30,14,36,18,0.6818181818181818,0.75,0.6666666666666666,0.5,0.48814107142857144,0.5697674418604651,0.5752688172043011,4,7,0.16279069767441862,1,0.023255813953488372
"2020-03-07","UTA",91,105,31,56,0.5535714285714286,9,30,0.3,0.3103448275862069,16,38,24,15,12,0.6129032258064516,0.7037037037037037,0.5555555555555556,0.3488372093023256,0.48668392857142856,0.5174418604651163,0.5526315789473685,8,3,0.05357142857142857,1,0.03333333333333333
"2020-03-08","NYK",90,84,18,42,0.42857142857142855,11,38,0.2894736842105263,0.2894736842105263,15,24,12,27,6,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.475,0.5212775,0.43125,0.4606741573033708,0,2,0.047619047619047616,3,0.07894736842105263
"2020-03-11","PHI",94,106,28,49,0.5714285714285714,11,35,0.3142857142857143,0.3142857142857143,17,32,24,27,6,0.5714285714285714,0.5925925925925926,0.8181818181818182,0.4166666666666667,0.524775,0.5297619047619048,0.5585106382978723,2,3,0.061224489795918366,1,0.02857142857142857
