"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-02-22","SAC",104,103,24,57,0.42105263157894735,10,30,0.3333333333333333,0.3333333333333333,25,24,24,24,6,0.5,0.5714285714285714,0.8,0.3448275862068966,0.5091275862068966,0.4482758620689655,0.51,6,4,0.07017543859649122,0,0
"2020-02-24","MEM",100,124,31,57,0.543859649122807,16,37,0.43243243243243246,0.43243243243243246,14,34,28,48,0,0.5483870967741935,0.5666666666666667,1,0.39361702127659576,0.5217292553191489,0.5851063829787234,0.62,2,6,0.10526315789473684,1,0.02702702702702703
"2020-02-26","PHX",95,102,23,46,0.5,14,38,0.3684210526315789,0.3684210526315789,14,22,24,33,9,0.4782608695652174,0.5,0.7857142857142857,0.4523809523809524,0.5165029761904761,0.5238095238095238,0.5604395604395604,2,3,0.06521739130434782,0,0
"2020-02-28","DEN",98,132,30,50,0.6,18,39,0.46153846153846156,0.46153846153846156,18,38,22,48,6,0.6333333333333333,0.6551724137931034,0.8888888888888888,0.43820224719101125,0.5269286516853933,0.6404494382022472,0.6666666666666666,2,5,0.1,1,0.02564102564102564
"2020-03-01","PHI",98,136,32,52,0.6153846153846154,13,24,0.5416666666666666,0.5416666666666666,33,28,36,33,6,0.4375,0.4827586206896552,0.8461538461538461,0.3157894736842105,0.5128013157894737,0.6776315789473685,0.7258064516129032,6,4,0.07692307692307693,0,0
"2020-03-03","OKC",97,109,27,48,0.5625,11,36,0.3055555555555556,0.3055555555555556,22,24,30,21,12,0.4444444444444444,0.46153846153846156,0.6363636363636364,0.42857142857142855,0.5019916666666666,0.5178571428571429,0.5736842105263158,2,7,0.14583333333333334,0,0
"2020-03-05","HOU",104,120,26,44,0.5909090909090909,13,40,0.325,0.3333333333333333,29,24,28,30,9,0.46153846153846156,0.5217391304347826,0.7692307692307693,0.47619047619047616,0.5171578313253012,0.5416666666666666,0.5882352941176471,6,5,0.11363636363636363,0,0
"2020-03-08","LAL",100,103,27,55,0.4909090909090909,7,31,0.22580645161290322,0.22580645161290322,28,14,40,15,6,0.25925925925925924,0.30434782608695654,0.7142857142857143,0.36046511627906974,0.5254732558139534,0.436046511627907,0.4950980392156863,8,7,0.12727272727272726,0,0
"2020-03-10","GSW",99,131,26,48,0.5416666666666666,20,44,0.45454545454545453,0.46511627906976744,19,20,32,54,6,0.38461538461538464,0.45454545454545453,0.9,0.4782608695652174,0.4993576923076923,0.6086956521739131,0.6616161616161617,8,0,0,0,0
"2020-07-30","LAL",101,101,16,38,0.42105263157894735,16,36,0.4444444444444444,0.4444444444444444,21,16,16,27,21,0.5,0.5,0.5625,0.4864864864864865,0.5156398648648649,0.5405405405405406,0.5738636363636364,0,3,0.07894736842105263,0,0
"2020-08-01","NOP",104,126,12,40,0.3,25,47,0.5319148936170213,0.5319148936170213,27,14,10,48,27,0.5833333333333334,0.6363636363636364,0.64,0.5402298850574713,0.5115770114942528,0.5689655172413793,0.6067961165048543,2,1,0.025,0,0
"2020-08-04","PHX",97,115,34,56,0.6071428571428571,8,29,0.27586206896551724,0.2857142857142857,23,28,40,21,3,0.4117647058823529,0.4666666666666667,0.875,0.3411764705882353,0.5304386904761904,0.5411764705882353,0.5927835051546392,8,0,0,0,0
"2020-08-06","DAL",96,126,36,61,0.5901639344262295,14,31,0.45161290322580644,0.45161290322580644,12,26,46,27,15,0.3611111111111111,0.3939393939393939,0.6428571428571429,0.33695652173913043,0.47435869565217387,0.6195652173913043,0.6428571428571429,6,4,0.06557377049180328,0,0
"2020-08-08","POR",100,122,27,51,0.5294117647058824,15,34,0.4411764705882353,0.4411764705882353,23,24,30,36,9,0.4444444444444444,0.48,0.8,0.4,0.5304858823529411,0.5823529411764706,0.6224489795918368,4,2,0.0392156862745098,0,0
"2020-08-09","BKN",98,120,32,57,0.5614035087719298,13,36,0.3611111111111111,0.3611111111111111,17,26,38,30,9,0.40625,0.4482758620689655,0.7692307692307693,0.3870967741935484,0.49882258064516133,0.553763440860215,0.6060606060606061,6,4,0.07017543859649122,1,0.027777777777777776
"2020-08-12","DEN",96,124,32,48,0.6666666666666666,14,37,0.3783783783783784,0.3783783783783784,18,36,28,33,9,0.5625,0.5806451612903226,0.7857142857142857,0.43529411764705883,0.5204317647058824,0.6235294117647059,0.6595744680851063,2,2,0.041666666666666664,1,0.02702702702702703
"2020-08-14","OKC",112,107,22,48,0.4583333333333333,12,37,0.32432432432432434,0.32432432432432434,27,24,20,33,3,0.5454545454545454,0.5714285714285714,0.9166666666666666,0.43529411764705883,0.5392511764705883,0.47058823529411764,0.5144230769230769,2,4,0.08333333333333333,2,0.05405405405405406
