"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-03-07","CHA",90,99,20,31,0.6451612903225806,15,45,0.3333333333333333,0.3333333333333333,14,18,22,39,6,0.45,0.5,0.8666666666666667,0.5921052631578947,0.5304388157894737,0.5592105263157895,0.5823529411764706,4,1,0.03225806451612903,0,0
"2020-03-08","ORL",102,106,30,56,0.5357142857142857,9,32,0.28125,0.28125,19,28,32,21,6,0.4666666666666667,0.5,0.7777777777777778,0.36363636363636365,0.5815204545454545,0.4943181818181818,0.5357142857142857,4,4,0.07142857142857142,0,0
"2020-03-10","MIN",102,117,26,42,0.6190476190476191,15,38,0.39473684210526316,0.4166666666666667,20,24,28,36,9,0.46153846153846156,0.48,0.8,0.475,0.5093211538461538,0.60625,0.6373626373626373,2,0,0,0,0
"2020-07-31","DAL",117,153,33,53,0.6226415094339622,19,48,0.3958333333333333,0.3958333333333333,30,22,44,45,12,0.3333333333333333,0.3793103448275862,0.7894736842105263,0.4752475247524752,0.5323752475247525,0.6089108910891089,0.6594827586206896,8,4,0.07547169811320754,0,0
"2020-08-02","MIL",106,120,15,30,0.5,21,61,0.3442622950819672,0.35,27,8,22,54,9,0.26666666666666666,0.3333333333333333,0.8571428571428571,0.6703296703296703,0.5513355555555555,0.510989010989011,0.5721153846153846,6,5,0.16666666666666666,1,0.01639344262295082
"2020-08-04","POR",102,102,15,34,0.4411764705882353,19,53,0.3584905660377358,0.3584905660377358,15,16,14,48,9,0.5333333333333333,0.5714285714285714,0.8421052631578947,0.6091954022988506,0.5556587209302326,0.5,0.5153061224489796,2,4,0.11764705882352941,1,0.018867924528301886
"2020-08-06","LAL",106,113,15,27,0.5555555555555556,21,57,0.3684210526315789,0.3684210526315789,20,18,12,51,12,0.6,0.6,0.8095238095238095,0.6785714285714286,0.5548783132530121,0.5535714285714286,0.5957446808510638,0,6,0.2222222222222222,0,0
"2020-08-09","SAC",109,129,25,34,0.7352941176470589,18,57,0.3157894736842105,0.3157894736842105,25,22,28,30,24,0.44,0.4782608695652174,0.5555555555555556,0.6263736263736264,0.5461622222222222,0.5714285714285714,0.6153846153846154,4,0,0,2,0.03508771929824561
"2020-08-11","SAS",113,105,22,41,0.5365853658536586,14,48,0.2916666666666667,0.2916666666666667,19,14,30,33,9,0.3181818181818182,0.3181818181818182,0.7857142857142857,0.5393258426966292,0.5270758426966292,0.48314606741573035,0.5303030303030303,0,5,0.12195121951219512,0,0
"2020-08-12","IND",108,104,16,29,0.5517241379310345,16,57,0.2807017543859649,0.2857142857142857,24,16,16,36,12,0.5,0.5,0.75,0.6627906976744186,0.5240788235294118,0.46511627906976744,0.5306122448979592,0,6,0.20689655172413793,1,0.017543859649122806
"2020-08-14","PHI",102,96,23,32,0.71875,12,48,0.25,0.25,14,28,18,33,3,0.6086956521739131,0.6363636363636364,0.9166666666666666,0.6,0.545031875,0.5125,0.5517241379310345,2,2,0.0625,2,0.041666666666666664
